z_window,z_threshold,hold_days,trades,avg_return,median_return,win_rate,return_std,best_trade,worst_trade,quality_score,years_tested,positive_years
10,-1.4,6,38,0.006939156010994607,0.029241802395053473,0.5526315789473685,0.14287213638202167,0.2912142757587206,-0.27728066338484814,0.29939939001531024,6,3
10,-1.4,7,38,-0.0002319246592191737,0.029675353975517904,0.6052631578947368,0.1360674930105685,0.2852498021622816,-0.2841013149505459,-0.010507135725749262,6,3
10,-1.5,1,31,0.002119837530871917,0.002554610193488571,0.5806451612903226,0.044661083307506864,0.1042675485693545,-0.08352353509403143,0.2642738372043559,6,4
10,-1.5,2,31,-0.006477599178534041,0.009238281509726054,0.5161290322580645,0.06058838429657714,0.14695617378491788,-0.13393466551885636,-0.5952584192771806,6,2
10,-1.5,3,31,-0.007037910734475397,-0.01049309088537631,0.45161290322580644,0.0739172810876825,0.1814539672534623,-0.14400788611058224,-0.5301254050417283,6,2
10,-1.5,4,31,0.010162069662568825,0.027166697676802354,0.6129032258064516,0.09485237256324003,0.18494251067446665,-0.18957314315380125,0.5965059997009959,6,4
10,-1.5,5,31,0.0006367824126672415,0.03619641940418705,0.5806451612903226,0.11585842228092699,0.1775057469075101,-0.2852178471674264,0.030601611469632903,6,4
10,-1.5,6,31,0.0028889688583655622,0.03831822466184853,0.5806451612903226,0.13707921882788335,0.2912142757587206,-0.2669770727101105,0.11734162181891303,6,3
10,-1.5,7,31,0.003037037503291615,0.04710254884359655,0.6451612903225806,0.134834939313487,0.3197407029200645,-0.2392062569075183,0.1254089575409771,6,3
10,-1.6,1,22,-0.006991690773776694,-0.0012045509433438184,0.5,0.045359854022054516,0.08512469026703884,-0.08643369531393752,-0.7229727101235701,5,2
10,-1.6,2,22,-0.014823543668974249,-0.004002078062788739,0.45454545454545453,0.051858063366058506,0.0666102711870018,-0.13393466551885636,-1.3407477705172968,5,2
10,-1.6,3,22,-0.004159355211956408,-0.019494944322665575,0.4090909090909091,0.057195802338802997,0.12981371565141253,-0.08587066769638707,-0.3410933047376558,5,1
10,-1.6,4,22,0.011335615523352499,0.020114413195262415,0.5909090909090909,0.08267607749084689,0.1413855555486465,-0.14304451572106913,0.6430971486754197,5,3
10,-1.6,5,22,0.003920497842720669,0.02594991033484384,0.6363636363636364,0.1036843735303531,0.1775057469075101,-0.20948503381322603,0.17735329097077063,5,3
10,-1.6,6,22,0.0007191845093401448,0.03710803384906203,0.5909090909090909,0.11969499577351993,0.22050884504202228,-0.2669770727101105,0.028182250519584076,5,3
10,-1.6,7,22,0.010993279227322229,0.040253635747041216,0.6818181818181818,0.13589945407522788,0.3197407029200645,-0.2392062569075183,0.3794205833338279,5,3
10,-1.7,1,20,-0.007705614339706279,0.0021791950215073186,0.55,0.0416802240872732,0.06760468371526862,-0.08643369531393752,-0.8267843011545399,5,3
10,-1.7,2,20,-0.005044259636984044,0.005650199474425133,0.55,0.048134831571549325,0.0666102711870018,-0.13393466551885636,-0.4686546966592694,5,3
10,-1.7,3,20,0.012865376883811803,0.006808987996990479,0.55,0.06257991220804018,0.13674686724881346,-0.084814100350872,0.9193958972879975,5,2
10,-1.7,4,20,0.029016900613727904,0.035271999948717214,0.65,0.08188268142977051,0.1413855555486465,-0.14304451572106913,1.584798180413785,5,4
10,-1.7,5,20,0.018693436015591626,0.03982717516884304,0.7,0.10173536159905518,0.1775057469075101,-0.20948503381322603,0.8217357860021386,5,4
10,-1.7,6,20,0.024048971711164942,0.03885881569842631,0.65,0.11211457135724295,0.22050884504202228,-0.2669770727101105,0.9592889645679443,5,4
10,-1.7,7,20,0.02506794897691264,0.04927778142830774,0.7,0.13428267756565626,0.3197407029200645,-0.22754343429138457,0.8348602959821988,5,4
10,-1.8,1,17,0.0016750622437741952,0.002554610193488571,0.5882352941176471,0.032554429468902725,0.05542950777303912,-0.06144974667389347,0.2121511165527397,5,4
10,-1.8,2,17,0.003840108672244837,0.0075732561315560165,0.5882352941176471,0.052237904458279284,0.08671992676381968,-0.13393466551885636,0.3030974123811052,5,3
10,-1.8,3,17,0.021362998534024208,0.025426320501081623,0.6470588235294118,0.08674029519192976,0.18620839587796123,-0.14456958844086687,1.01546690890086,5,3
10,-1.8,4,17,0.021289522319582744,0.027166697676802354,0.6470588235294118,0.10999209788008035,0.15474613041578777,-0.20678275403363033,0.7980477773802075,5,3
10,-1.8,5,17,0.03232656463574658,0.04453618837950546,0.7058823529411765,0.11885862419428761,0.1777050507675899,-0.20948503381322603,1.1213813167538367,5,3
10,-1.8,6,17,0.017448606385159295,0.03939940673500408,0.6470588235294118,0.14364047314254091,0.22050884504202228,-0.2669770727101105,0.500850808772029,5,3
10,-1.8,7,17,0.026211578762003966,0.04710254884359655,0.6470588235294118,0.15491515895317015,0.3197407029200645,-0.25743050177279136,0.6976277117116004,5,3
10,-1.9,1,9,-0.015764716438289743,-0.02031668787148988,0.3333333333333333,0.031537778189626296,0.04420320121196286,-0.06144974667389347,-1.4996030801696,4,1
10,-1.9,2,9,0.0002609302306434167,-0.004331582418497404,0.4444444444444444,0.06557286675362185,0.08671992676381968,-0.13393466551885636,0.011937722577715627,4,2
10,-1.9,3,9,0.039433615959489327,0.03603359535075734,0.7777777777777778,0.06330448027313472,0.18620839587796123,-0.02834907067436132,1.8687594838160724,4,3
10,-1.9,4,9,0.06982657109723595,0.07420768973305547,0.8888888888888888,0.06999122886703518,0.15474613041578777,-0.06888774617001647,2.9929423541007383,4,4
10,-1.9,5,9,0.06629494464774038,0.07384395742007932,0.8888888888888888,0.11854078237720783,0.1777050507675899,-0.20948503381322603,1.6777756140528166,4,3
10,-1.9,6,9,0.04798333150607507,0.05761078976998846,0.7777777777777778,0.14293949692144187,0.22050884504202228,-0.2669770727101105,1.0070694078162226,4,2
10,-1.9,7,9,0.035317464224968606,0.04710254884359655,0.6666666666666666,0.14545312917223555,0.3197407029200645,-0.22754343429138457,0.7284297923178009,4,2
10,-2.0,1,9,-0.015764716438289743,-0.02031668787148988,0.3333333333333333,0.031537778189626296,0.04420320121196286,-0.06144974667389347,-1.4996030801696,4,1
10,-2.0,2,9,0.0002609302306434167,-0.004331582418497404,0.4444444444444444,0.06557286675362185,0.08671992676381968,-0.13393466551885636,0.011937722577715627,4,2
10,-2.0,3,9,0.039433615959489327,0.03603359535075734,0.7777777777777778,0.06330448027313472,0.18620839587796123,-0.02834907067436132,1.8687594838160724,4,3
10,-2.0,4,9,0.06982657109723595,0.07420768973305547,0.8888888888888888,0.06999122886703518,0.15474613041578777,-0.06888774617001647,2.9929423541007383,4,4
10,-2.0,5,9,0.06629494464774038,0.07384395742007932,0.8888888888888888,0.11854078237720783,0.1777050507675899,-0.20948503381322603,1.6777756140528166,4,3
10,-2.0,6,9,0.04798333150607507,0.05761078976998846,0.7777777777777778,0.14293949692144187,0.22050884504202228,-0.2669770727101105,1.0070694078162226,4,2
10,-2.0,7,9,0.035317464224968606,0.04710254884359655,0.6666666666666666,0.14545312917223555,0.3197407029200645,-0.22754343429138457,0.7284297923178009,4,2
