Date,buy_hold,fixed_5d,stop_target_5d
2021-12-03,14405.851689284555,13502.269456204362,13097.11531924868
2021-12-06,14330.30620208564,13502.269456204362,13097.11531924868
2021-12-07,16479.855777721164,13502.269456204362,13097.11531924868
2021-12-08,16182.25883478491,13502.269456204362,13097.11531924868
2021-12-09,15085.737672003257,13502.269456204362,13097.11531924868
2021-12-10,15474.90062025611,13502.269456204362,13097.11531924868
2021-12-13,14270.788433641803,13502.269456204362,13097.11531924868
2021-12-14,14083.075917547574,13502.269456204362,13097.11531924868
2021-12-15,15593.941557621829,13502.269456204362,13097.11531924868
2021-12-16,13558.850613731644,13502.269456204362,13097.11531924868
2021-12-17,13497.042142517454,13869.872587433865,13453.688013716528
2021-12-20,13174.269071019497,13538.183515927689,13131.951728291211
2021-12-21,14539.87175258513,14941.508407290929,14493.167929180387
2021-12-22,14970.341157237599,15383.868720926626,14922.254614136415
2021-12-23,15435.162102648617,15861.529472130214,15370.196916056408
2021-12-27,16712.837801019672,15845.667942658087,15370.19691605641
2021-12-28,16147.274538015534,15845.667942658087,15370.19691605641
2021-12-29,16257.177866530716,15845.667942658087,15370.19691605641
2021-12-30,15652.687957785041,15845.667942658087,15370.19691605641
2021-12-31,15572.548463929987,15845.667942658087,15370.19691605641
2022-01-03,16509.052562186665,15845.667942658087,15370.19691605641
2022-01-04,16273.208285524814,15845.667942658087,15370.19691605641
2022-01-05,14656.648089491044,15845.667942658087,15370.19691605641
2022-01-06,15006.97890036813,15845.667942658087,15370.19691605641
2022-01-07,13678.927542802148,15845.667942658087,15370.19691605641
2022-01-10,13738.461512680118,15845.667942658087,15370.19691605641
2022-01-11,14491.786796160553,15845.667942658087,15370.19691605641
2022-01-12,14787.164142620702,15845.667942658087,15370.19691605641
2022-01-13,13784.255766334341,15845.667942658087,15370.19691605641
2022-01-14,14764.267915873264,15845.667942658087,15370.19691605641
2022-01-18,12817.985133178514,15845.667942658087,15370.19691605641
2022-01-19,11636.47574733792,13995.69196327848,13575.732006408109
2022-01-20,10530.53075036939,12665.524149415978,13512.247512843509
2022-01-21,10008.467437930429,12037.616055515982,13512.247512843509
2022-01-24,10406.884105311767,12516.808989079293,13512.247512843509
2022-01-25,9202.478492723732,11068.218340275498,13512.247512843509
2022-01-26,9644.400511148291,11057.150121935221,13512.247512843509
2022-01-27,8325.507464265349,11057.150121935221,13512.247512843509
2022-01-28,8794.906214898376,11665.682323425763,14255.896431000428
2022-01-31,10207.676671700772,13539.600127922587,16198.482318396798
2022-02-01,10512.213228923634,13943.541528276992,16198.482318396796
2022-02-02,11297.59304983455,14985.279924356251,16198.482318396796
2022-02-03,9761.17594797453,12947.35554078344,16198.482318396796
2022-02-04,9951.22417082281,12934.408185242657,16198.482318396796
2022-02-07,9939.778757688115,12934.408185242657,16198.482318396796
2022-02-08,10670.203314022741,12934.408185242657,16198.482318396796
2022-02-09,11682.273601310837,12934.408185242657,16198.482318396796
2022-02-10,10628.98956582955,12934.408185242657,16198.482318396796
2022-02-11,9053.644918148319,12934.408185242657,16198.482318396796
2022-02-14,9065.094831681386,12934.408185242657,16198.482318396796
2022-02-15,10535.109455671072,12934.408185242657,16198.482318396796
2022-02-16,10555.716779807506,12934.408185242657,16198.482318396796
2022-02-17,9358.182375450857,12934.408185242657,16198.482318396796
2022-02-18,9074.253142364427,12934.408185242657,16198.482318396796
2022-02-22,8840.699568472926,12934.408185242657,16198.482318396796
2022-02-23,8222.469043423833,12934.408185242657,16198.482318396796
2022-02-24,9145.235225616116,12934.408185242657,16198.482318396796
2022-02-25,9566.547219665217,12934.408185242657,16198.482318396796
2022-02-28,9390.23781296101,12934.408185242657,16198.482318396796
2022-03-01,8375.88132330093,12934.408185242657,16198.482318396796
2022-03-02,9186.450773968656,12934.408185242657,16198.482318396796
2022-03-03,8597.987683898386,12934.408185242657,16198.482318396796
2022-03-04,7961.44053748321,12934.408185242657,16198.482318396796
2022-03-07,6773.061293530742,12934.408185242657,16198.482318396796
2022-03-08,7134.840667821386,13570.391726310532,16994.960054156927
2022-03-09,7998.074680295046,15212.253716806727,19418.74060329408
2022-03-10,7498.909844802708,14262.84746248335,19418.74060329408
2022-03-11,7027.22309163835,13365.704231041518,19418.74060329408
2022-03-14,6390.673695023991,12154.99398993376,19418.74060329408
2022-03-15,7214.981961835789,12142.838995943826,21485.878074318545
2022-03-16,8311.768648121277,12142.838995943826,23279.186235228946
2022-03-17,8460.603122776365,12142.838995943826,23279.186235228946
2022-03-18,8968.924918832232,12142.838995943826,23279.186235228946
2022-03-21,8930.000073250043,12142.838995943826,23279.186235228946
2022-03-22,9066.722175731993,12142.838995943826,23279.186235228946
2022-03-23,8402.575886272685,12142.838995943826,23279.186235228946
2022-03-24,9639.260156130025,12142.838995943826,23279.186235228946
2022-03-25,9620.939034365576,12142.838995943826,23279.186235228946
2022-03-28,9781.249524864275,12142.838995943826,23279.186235228946
2022-03-29,10438.525506171874,12142.838995943826,23279.186235228946
2022-03-30,9469.788654709262,12142.838995943826,23279.186235228946
2022-03-31,8881.218455157785,12142.838995943826,23279.186235228946
2022-04-01,8310.971177530104,12142.838995943826,23279.186235228946
2022-04-04,8693.426732052243,12142.838995943826,23279.186235228946
2022-04-05,7530.027399292543,12142.838995943826,23279.186235228946
2022-04-06,6987.261354271704,12142.838995943826,23279.186235228946
2022-04-07,6987.261354271704,12142.838995943826,23279.186235228946
2022-04-08,6478.8473000492495,12142.838995943826,23279.186235228946
2022-04-11,6066.618460030408,12142.838995943826,23279.186235228946
2022-04-12,6009.36619212605,11351.9890263389,21763.03801546683
2022-04-13,6419.30297925503,12126.379828995978,23247.632163501265
2022-04-14,5865.085220541773,11079.435157300215,21240.52163535151
2022-04-18,6178.836343427302,11672.126497805451,22376.77750601221
2022-04-19,6584.194425254598,12437.867900396403,23820.94499283926
2022-04-20,6526.94080723073,12425.430032496008,23820.94499283926
2022-04-21,6002.49453385483,12425.430032496008,23820.94499283926
2022-04-22,5599.427604837724,12425.430032496008,23820.94499283926
2022-04-25,5878.826736924867,12425.430032496008,23820.94499283926
2022-04-26,5136.816355026397,12425.430032496008,23820.94499283926
2022-04-27,5026.888274320181,12425.430032496008,23820.94499283926
2022-04-28,5858.215362429901,12425.430032496008,23820.94499283926
2022-04-29,5093.304253385623,12425.430032496008,23820.94499283926
2022-05-02,5610.878418450465,12425.430032496008,23820.94499283926
2022-05-03,5750.577984494036,12425.430032496008,23820.94499283926
2022-05-04,6417.012726524513,12425.430032496008,23820.94499283926
2022-05-05,5494.08137971205,12425.430032496008,23820.94499283926
2022-05-06,5347.5106054370945,12425.430032496008,23820.94499283926
2022-05-09,4516.184867446886,12425.430032496008,23820.94499283926
2022-05-10,4829.935990332414,12204.68631417826,23397.75449095644
2022-05-11,4385.646762365213,11082.01912542843,21245.47539248381
2022-05-12,4445.190183079761,11232.478422062746,20941.46916210485
2022-05-13,5150.557421369654,13014.859368074804,20941.469162104848
2022-05-16,4894.059916507993,12366.720015198924,20941.469162104848
2022-05-17,5629.199540214916,12354.353295183726,20941.469162104848
2022-05-18,4774.972625039062,12354.353295183726,20941.469162104848
2022-05-19,4697.106732440553,12354.353295183726,20941.469162104848
2022-05-20,4662.754291602329,12354.353295183726,20941.469162104848
2022-05-23,4724.588865127066,12354.353295183726,20941.469162104848
2022-05-24,4374.195048672798,12354.353295183726,20941.469162104848
2022-05-25,4623.823145462424,12354.353295183726,20941.469162104848
2022-05-26,5162.009135062069,12354.353295183726,20941.469162104848
2022-05-27,5784.929975292423,12354.353295183726,20941.469162104848
2022-05-31,5693.323466390495,12354.353295183726,20941.469162104848
2022-06-01,5429.957003496635,12354.353295183726,20941.469162104848
2022-06-02,6000.205181203988,12354.353295183726,20941.469162104848
2022-06-03,5480.339863328956,12354.353295183726,20941.469162104848
2022-06-06,5475.759357867924,12354.353295183726,20941.469162104848
2022-06-07,5633.780045675947,12354.353295183726,20941.469162104848
2022-06-08,5246.743985692777,12354.353295183726,20941.469162104848
2022-06-09,4829.935990332414,12354.353295183726,20941.469162104848
2022-06-10,4307.779969687031,12354.353295183726,20941.469162104848
2022-06-13,3561.190657466959,12354.353295183726,20941.469162104848
2022-06-14,3609.2830395488463,12149.28781251544,20593.86922069924
2022-06-15,3803.9468709654448,12804.550059519173,21704.58329944181
2022-06-16,3107.739743517939,10461.031782952632,18410.064369789616
2022-06-17,3137.5116788951314,10561.247755950506,18410.064369789616
2022-06-21,3389.4284532758425,11409.230406026725,18410.064369789616
2022-06-22,3276.837486854071,11397.821175620698,18410.064369789616
2022-06-23,3212.6307533484837,11397.821175620698,18410.064369789616
2022-06-24,3625.3886151957236,11397.821175620698,18410.064369789616
2022-06-27,3623.094987166431,11397.821175620698,18410.064369789616
2022-06-28,3338.7508173502833,11397.821175620698,18410.064369789616
2022-06-29,3107.148616192034,11397.821175620698,18410.064369789616
2022-06-30,3003.958981965285,11397.821175620698,18410.064369789616
2022-07-01,2659.9944346224624,11397.821175620698,18410.064369789616
2022-07-05,2717.321859179599,11397.821175620698,18410.064369789616
2022-07-06,2772.3561057472803,11397.821175620698,18410.064369789616
2022-07-07,3143.8381139038215,11397.821175620698,18410.064369789616
2022-07-08,3189.699648513678,11397.821175620698,18410.064369789616
2022-07-11,2960.389725265211,11397.821175620698,18410.064369789616
2022-07-12,2974.1492432417845,11397.821175620698,18410.064369789616
2022-07-13,3047.527788625522,11397.821175620698,18410.064369789616
2022-07-14,3226.389596265302,11397.821175620698,18410.064369789616
2022-07-15,3464.871106372001,11397.821175620698,18410.064369789616
2022-07-18,3421.3031997914377,11397.821175620698,18410.064369789616
2022-07-19,3886.8023552368218,11397.821175620698,18410.064369789616
2022-07-20,4173.4394780225075,11397.821175620698,18410.064369789616
2022-07-21,4379.817846396331,11397.821175620698,18410.064369789616
2022-07-22,4047.318513941034,11397.821175620698,18410.064369789616
2022-07-25,3967.0597595291724,11397.821175620698,18410.064369789616
2022-07-26,3767.5607001037984,11397.821175620698,18410.064369789616
2022-07-27,4294.973636085232,11397.821175620698,18410.064369789616
2022-07-28,4441.732076972218,11397.821175620698,18410.064369789616
2022-07-29,4547.214214128668,11397.821175620698,18410.064369789616
2022-08-01,4588.490067819367,11397.821175620698,18410.064369789616
2022-08-02,4567.852591013854,11397.821175620698,18410.064369789616
2022-08-03,4941.627327120014,11397.821175620698,18410.064369789616
2022-08-04,5060.868082173365,11397.821175620698,18410.064369789616
2022-08-05,4943.9198300497155,11397.821175620698,18410.064369789616
2022-08-08,4710.024675921929,11397.821175620698,18410.064369789616
2022-08-09,4056.4907758590216,11397.821175620698,18410.064369789616
2022-08-10,4565.55918800448,11397.821175620698,18410.064369789616
2022-08-11,4535.748549201306,11397.821175620698,18410.064369789616
2022-08-12,4953.09254200754,11397.821175620698,18410.064369789616
2022-08-15,4994.367945658402,11397.821175620698,18410.064369789616
2022-08-16,4847.609504771417,11397.821175620698,18410.064369789616
2022-08-17,4483.007030583244,11397.821175620698,18410.064369789616
2022-08-18,4790.28208021428,11397.821175620698,18410.064369789616
2022-08-19,4395.870317342444,11397.821175620698,18410.064369789616
2022-08-22,3907.4398320423347,11397.821175620698,18410.064369789616
2022-08-23,3973.9395185174594,11553.098013592664,18660.87165463418
2022-08-24,3992.2835923135976,11606.42818672384,18747.01197084628
2022-08-25,4430.266412044856,12879.73856828512,20803.696816666208
2022-08-26,3664.371290896968,10653.116506846442,17207.197551880417
2022-08-29,3451.1129385149384,10033.128548850033,16184.655788769447
2022-08-30,3318.1133405447704,10023.095420301182,16184.655788769445
2022-08-31,3219.51073735669,10023.095420301182,16184.655788769445
2022-09-01,3031.4764427790033,10023.095420301182,16184.655788769445
2022-09-02,2948.924285357767,10023.095420301182,16184.655788769445
2022-09-06,2848.0285041802294,10023.095420301182,16184.655788769445
2022-09-07,2978.734699141023,10023.095420301182,16184.655788769445
2022-09-08,3130.0790459670843,10023.095420301182,16184.655788769445
2022-09-09,3359.3894192553885,10023.095420301182,16184.655788769445
2022-09-12,3389.1991579788887,10023.095420301182,16184.655788769445
2022-09-13,2772.3561057472803,10023.095420301182,16184.655788769445
2022-09-14,2857.2005410782986,10023.095420301182,16184.655788769445
2022-09-15,2731.080252056581,10023.095420301182,16184.655788769445
2022-09-16,2765.476571778912,10023.095420301182,16184.655788769445
2022-09-19,2811.3385564286054,10023.095420301182,16184.655788769445
2022-09-20,2691.7069417768175,10023.095420301182,16184.655788769445
2022-09-21,2622.6890573937344,10023.095420301182,16184.655788769445
2022-09-22,2417.9348827916588,10023.095420301182,16184.655788769445
2022-09-23,2307.506132766775,10023.095420301182,16184.655788769445
2022-09-26,2197.0771577219725,9649.338013094328,15581.136144339669
2022-09-27,2256.8930775578256,9912.043411050741,16005.336080735016
2022-09-28,2339.7143588015906,10275.786001787636,16592.684437697477
2022-09-29,2137.261012866201,9386.63162687346,15156.934612157856
2022-09-30,2038.335056055232,8952.158949305982,14440.920442255854
2022-10-03,2231.586437443392,8943.206790356677,14440.920442255856
2022-10-04,2539.867326110132,8943.206790356677,14440.920442255856
2022-10-05,2627.290039667349,8943.206790356677,14440.920442255856
2022-10-06,2574.3761557917146,8943.206790356677,14440.920442255856
2022-10-07,2118.8564087119858,8943.206790356677,14440.920442255856
2022-10-10,1904.9000445427623,8943.206790356677,14440.920442255856
2022-10-11,1741.557523152203,8659.724070323038,13983.170610151526
2022-10-12,1688.643526766609,8396.614410110415,13558.317896825423
2022-10-13,1840.4837049830903,9151.624812387256,12695.301979195969
2022-10-14,1594.3187772491735,7927.59383917637,12695.301979195969
2022-10-17,1686.3431481397608,8385.17600287956,12444.92657979134
2022-10-18,1702.4470361372503,8376.79082687668,12563.77054342888
2022-10-19,1741.557523152203,8376.79082687668,12852.399307946878
2022-10-20,1771.4653705601702,8376.79082687668,13073.114152112692
2022-10-21,1973.9190540254378,8376.79082687668,14552.620829970048
2022-10-24,1996.9248654731866,8376.79082687668,14552.620829970047
2022-10-25,2130.3598769856562,8376.79082687668,14552.620829970047
2022-10-26,2072.8445607965696,8376.79082687668,14552.620829970047
2022-10-27,1960.1149821050005,8376.79082687668,14552.620829970047
2022-10-28,2185.5739144682207,8376.79082687668,14552.620829970047
2022-10-31,2052.1391279756695,8376.79082687668,14552.620829970047
2022-11-01,2093.54999361747,8376.79082687668,14552.620829970047
2022-11-02,1895.6983050154508,8376.79082687668,14552.620829970047
2022-11-03,1815.1769523586972,8376.79082687668,14552.620829970047
2022-11-04,2068.243578522955,8376.79082687668,14552.620829970047
2022-11-07,2206.279797328958,8376.79082687668,14552.620829970047
2022-11-08,2339.7143588015906,8376.79082687668,14552.620829970047
2022-11-09,2125.7584446722044,8376.79082687668,14552.620829970047
2022-11-10,2779.129655334034,8376.79082687668,14552.620829970047
2022-11-11,3041.3991461251953,8376.79082687668,14552.620829970047
2022-11-14,2937.8717570007743,8376.79082687668,14552.620829970047
2022-11-15,3190.9386081849516,8376.79082687668,14552.620829970047
2022-11-16,2790.633348627623,8376.79082687668,14552.620829970047
2022-11-17,2845.8478361500247,8376.79082687668,14552.620829970047
2022-11-18,2873.4546298713885,8376.79082687668,14552.620829970047
2022-11-21,2735.418636085303,8376.79082687668,14552.620829970047
2022-11-22,2967.7793793888236,8376.79082687668,14552.620829970047
2022-11-23,3064.4051825928627,8376.79082687668,14552.620829970047
2022-11-25,2958.5769648017567,8376.79082687668,14552.620829970047
2022-11-28,2723.9153928315513,8376.79082687668,14552.620829970047
2022-11-29,2698.6089777370357,8376.79082687668,14552.620829970047
2022-11-30,3179.4355899511174,8376.79082687668,14552.620829970047
2022-12-01,3105.8162732545825,8376.79082687668,14552.620829970047
2022-12-02,2997.6874518167097,8376.79082687668,14552.620829970047
2022-12-05,2896.4608913589736,8376.79082687668,14552.620829970047
2022-12-06,2696.3083740902694,8376.79082687668,14552.620829970047
2022-12-07,2691.7069417768175,8376.79082687668,14552.620829970047
2022-12-08,2903.362702299274,8376.79082687668,14552.620829970047
2022-12-09,2834.344817916191,8376.79082687668,14552.620829970047
2022-12-12,2986.184658602794,8376.79082687668,14552.620829970047
2022-12-13,3135.7236706227127,8376.79082687668,14552.620829970047
2022-12-14,2990.785865896328,8376.79082687668,14552.620829970047
2022-12-15,2622.6890573937344,8376.79082687668,14552.620829970047
2022-12-16,2555.9715516374995,8376.79082687668,14552.620829970047
2022-12-19,2459.3455234135417,8044.823103681209,13975.90827938898
2022-12-20,2403.472852629521,7862.056693468227,13658.396439442991
2022-12-21,2572.0161468864635,8413.382635553346,14616.190128542692
2022-12-22,2258.0175020905813,7386.254268217487,12793.500024043267
2022-12-23,2255.708797726749,7378.702210961234,12793.500024043267
2022-12-27,2140.268404076983,7371.3235087502735,12793.500024043267
2022-12-28,2045.6070247614682,7371.3235087502735,12793.500024043267
2022-12-29,2232.6206289888282,7371.3235087502735,12793.500024043267
2022-12-30,2232.6206289888282,7371.3235087502735,12793.500024043267
2023-01-03,2161.047643431152,7371.3235087502735,12793.500024043267
2023-01-04,2324.9728539006733,7371.3235087502735,12793.500024043267
2023-01-05,2209.5324602509077,7371.3235087502735,12793.500024043267
2023-01-06,2509.6779787841187,7371.3235087502735,12793.500024043267
2023-01-09,2662.0596674344756,7371.3235087502735,12793.500024043267
2023-01-10,2763.647609881326,7371.3235087502735,12793.500024043267
2023-01-11,2862.926172904588,7371.3235087502735,12793.500024043267
2023-01-12,2959.896256583935,7371.3235087502735,12793.500024043267
2023-01-13,2989.9107634332727,7371.3235087502735,12793.500024043267
2023-01-17,3015.307636535026,7371.3235087502735,12793.500024043267
2023-01-18,2959.896256583935,7371.3235087502735,12793.500024043267
2023-01-19,2717.471047385566,7371.3235087502735,12793.500024043267
2023-01-20,2952.969918472518,7371.3235087502735,12793.500024043267
2023-01-23,3403.187971252416,7371.3235087502735,12793.500024043267
2023-01-24,3333.923915078492,7371.3235087502735,12793.500024043267
2023-01-25,3354.7033794525796,7371.3235087502735,12793.500024043267
2023-01-26,3518.6290399619375,7371.3235087502735,12793.500024043267
2023-01-27,3458.599126183589,7371.3235087502735,12793.500024043267
2023-01-30,3186.1600851956377,7371.3235087502735,12793.500024043267
2023-01-31,3352.3946750887476,7371.3235087502735,12793.500024043267
2023-02-01,3878.804247253579,7371.3235087502735,12793.500024043267
2023-02-02,4137.389936958941,7371.3235087502735,12793.500024043267
2023-02-03,3908.8187541029165,7371.3235087502735,12793.500024043267
2023-02-06,3717.1870660881355,7371.3235087502735,12793.500024043267
2023-02-07,4061.2004427532734,7371.3235087502735,12793.500024043267
2023-02-08,3807.229911576392,7371.3235087502735,12793.500024043267
2023-02-09,3828.009150930561,7371.3235087502735,12793.500024043267
2023-02-10,3647.9225598743737,7371.3235087502735,12793.500024043267
2023-02-13,3791.0685309897253,7371.3235087502735,12793.500024043267
2023-02-14,4001.1705289749243,7371.3235087502735,12793.500024043267
2023-02-15,4049.656020854435,7371.3235087502735,12793.500024043267
2023-02-16,3758.745319776556,7371.3235087502735,12793.500024043267
2023-02-17,3578.657828640694,7371.3235087502735,12793.500024043267
2023-02-21,3234.644902015393,7371.3235087502735,12793.500024043267
2023-02-22,3193.0864233070547,7371.3235087502735,12793.500024043267
2023-02-23,3481.687969981265,7371.3235087502735,12793.500024043267
2023-02-24,3303.9094082291545,7371.3235087502735,12793.500024043267
2023-02-27,3347.776591301326,7371.3235087502735,12793.500024043267
2023-02-28,3382.4089569181665,7371.3235087502735,12793.500024043267
2023-03-01,3389.3352950295825,7371.3235087502735,12793.500024043267
2023-03-02,3465.526139354761,7371.3235087502735,12793.500024043267
2023-03-03,3620.2160823291147,7371.3235087502735,12793.500024043267
2023-03-06,3502.4674343553525,7371.3235087502735,12793.500024043267
2023-03-07,3382.4089569181665,7371.3235087502735,12793.500024043267
2023-03-08,3650.231039218288,7371.3235087502735,12793.500024043267
2023-03-09,3442.437745596922,7371.3235087502735,12793.500024043267
2023-03-10,3243.8799444906435,7371.3235087502735,12793.500024043267
2023-03-13,3236.9533813593075,7371.3235087502735,12793.500024043267
2023-03-14,3514.011406214353,7371.3235087502735,12793.500024043267
2023-03-15,3391.644224413334,7371.3235087502735,12793.500024043267
2023-03-16,3791.0685309897253,7371.3235087502735,12793.500024043267
2023-03-17,3724.112954159715,7371.3235087502735,12793.500024043267
2023-03-20,3834.9357140618968,7371.3235087502735,12793.500024043267
2023-03-21,3854.5907539032287,7371.3235087502735,12793.500024043267
2023-03-22,3755.1616525544887,7371.3235087502735,12793.500024043267
2023-03-23,4044.1983877510825,7371.3235087502735,12793.500024043267
2023-03-24,3831.4672570381035,7371.3235087502735,12793.500024043267
2023-03-27,3692.730551225803,7371.3235087502735,12793.500024043267
2023-03-28,3614.112192019823,7371.3235087502735,12793.500024043267
2023-03-29,3949.394345807237,7371.3235087502735,12793.500024043267
2023-03-30,4150.5644031474085,7371.3235087502735,12793.500024043267
2023-03-31,4231.494616996081,7371.3235087502735,12793.500024043267
2023-04-03,4118.190787472494,7371.3235087502735,12793.500024043267
2023-04-04,3882.337510013901,7371.3235087502735,12793.500024043267
2023-04-05,3681.168577773322,7371.3235087502735,12793.500024043267
2023-04-06,3621.0488810474903,7371.3235087502735,12793.500024043267
2023-04-10,3789.8466728322583,7371.3235087502735,12793.500024043267
2023-04-11,3748.2247385069018,7371.3235087502735,12793.500024043267
2023-04-12,3544.7435015837946,7371.3235087502735,12793.500024043267
2023-04-13,3623.361410749938,7371.3235087502735,12793.500024043267
2023-04-14,3602.550443587259,7371.3235087502735,12793.500024043267
2023-04-17,3602.550443587259,7371.3235087502735,12793.500024043267
2023-04-18,3648.796312217917,7371.3235087502735,12793.500024043267
2023-04-19,3528.5569187662554,7371.3235087502735,12793.500024043267
2023-04-20,3514.68354071092,7371.3235087502735,12793.500024043267
2023-04-21,3436.0656315447764,7371.3235087502735,12793.500024043267
2023-04-24,3382.883073886451,7371.3235087502735,12793.500024043267
2023-04-25,3052.2255294640936,7371.3235087502735,12793.500024043267
2023-04-26,3091.5342590272467,7228.791421244465,12546.124601872756
2023-04-27,3130.8429885904,7320.705203605573,12705.6480545405
2023-04-28,3290.391111605215,7693.769192645129,13353.129357875185
2023-05-01,3389.8199879340373,7926.259130652777,13756.633562236842
2023-05-02,3318.1387677955613,7758.650252411074,13452.269701752006
2023-05-03,3200.212129066264,7750.891602158663,13452.269701752008
2023-05-04,3144.7172667254094,7750.891602158663,13452.269701752008
2023-05-05,3345.8864239859063,7750.891602158663,13452.269701752008
2023-05-08,3387.507908271426,7750.891602158663,13452.269701752008
2023-05-09,3223.3345008317974,7750.891602158663,13452.269701752008
2023-05-10,3308.8897740853645,7750.891602158663,13452.269701752008
2023-05-11,3253.3942366847537,7750.891602158663,13452.269701752008
2023-05-12,3241.8331633119465,7750.891602158663,13452.269701752008
2023-05-15,3493.873248607997,7750.891602158663,13452.269701752008
2023-05-16,3479.9991954929055,7750.891602158663,13452.269701752008
2023-05-17,3732.0390557690375,7750.891602158663,13452.269701752008
2023-05-18,4085.8203220764385,7750.891602158663,13452.269701752008
2023-05-19,4021.075340925794,7750.891602158663,13452.269701752008
2023-05-22,4053.4485065608715,7750.891602158663,13452.269701752008
2023-05-23,3912.397470886776,7750.891602158663,13452.269701752008
2023-05-24,3706.6039292811397,7750.891602158663,13452.269701752008
2023-05-25,4428.039164891521,7750.891602158663,13452.269701752008
2023-05-26,5290.523410996732,7750.891602158663,13452.269701752008
2023-05-30,5288.211106314204,7750.891602158663,13452.269701752008
2023-05-31,4890.496501078592,7750.891602158663,13452.269701752008
2023-06-01,5124.038823974168,7750.891602158663,13452.269701752008
2023-06-02,5091.667008458599,7750.891602158663,13452.269701752008
2023-06-05,4848.8759168727465,7750.891602158663,13452.269701752008
2023-06-06,5024.610622705101,7750.891602158663,13452.269701752008
2023-06-07,5003.7989804826675,7750.891602158663,13452.269701752008
2023-06-08,5151.786480164513,7750.891602158663,13452.269701752008
2023-06-09,5179.533686315022,7750.891602158663,13452.269701752008
2023-06-12,5688.237566192507,7750.891602158663,13452.269701752008
2023-06-13,5910.217465595764,7750.891602158663,13452.269701752008
2023-06-14,6159.945921269041,7750.891602158663,13452.269701752008
2023-06-15,6000.397798254226,7750.891602158663,13452.269701752008
2023-06-16,5836.223715754842,7750.891602158663,13452.269701752008
2023-06-20,5699.799989684825,7750.891602158663,13452.269701752008
2023-06-21,5275.533484105788,7750.891602158663,13452.269701752008
2023-06-22,5349.641094025473,7750.891602158663,13452.269701752008
2023-06-23,5069.421089275634,7750.891602158663,13452.269701752008
2023-06-26,5115.739189300131,7750.891602158663,13452.269701752008
2023-06-27,5643.754728623314,7750.891602158663,13452.269701752008
2023-06-28,5493.224053822556,7750.891602158663,13452.269701752008
2023-06-29,5514.06719883358,7750.891602158663,13452.269701752008
2023-06-30,5750.285008560147,7750.891602158663,13452.269701752008
2023-07-03,5903.132038401966,7750.891602158663,13452.269701752008
2023-07-05,5523.33081883848,7750.891602158663,13452.269701752008
2023-07-06,5321.850234010774,7750.891602158663,13452.269701752008
2023-07-07,5317.219324087999,7750.891602158663,13452.269701752008
2023-07-10,5632.176103696864,7750.891602158663,13452.269701752008
2023-07-11,5636.807913699313,7750.891602158663,13452.269701752008
2023-07-12,5949.44923834679,7750.891602158663,13452.269701752008
2023-07-13,6317.670932904151,7750.891602158663,13452.269701752008
2023-07-14,6074.505408173911,7750.891602158663,13452.269701752008
2023-07-17,6498.308372720831,7750.891602158663,13452.269701752008
2023-07-18,6544.625122625819,7750.891602158663,13452.269701752008
2023-07-19,6319.987287945215,7750.891602158663,13452.269701752008
2023-07-20,5625.228388693188,7750.891602158663,13452.269701752008
2023-07-21,5771.127253491496,7750.891602158663,13452.269701752008
2023-07-24,5766.495893528884,7750.891602158663,13452.269701752008
2023-07-25,6051.345908121824,7750.891602158663,13452.269701752008
2023-07-26,5803.549023428971,7750.891602158663,13452.269701752008
2023-07-27,6127.770773162246,7750.891602158663,13452.269701752008
2023-07-28,6519.1506176521825,7750.891602158663,13452.269701752008
2023-07-31,6579.364147684029,7750.891602158663,13452.269701752008
2023-08-01,6607.153657579217,7750.891602158663,13452.269701752008
2023-08-02,5854.4984834160805,7750.891602158663,13452.269701752008
2023-08-03,5824.3917184001575,7750.891602158663,13452.269701752008
2023-08-04,5761.864083526434,7750.891602158663,13452.269701752008
2023-08-07,5942.501523343115,7750.891602158663,13452.269701752008
2023-08-08,5664.598323674174,7750.891602158663,13452.269701752008
2023-08-09,5347.325189024249,7750.891602158663,13452.269701752008
2023-08-10,5282.480749069626,7464.970973490568,12956.032416087157
2023-08-11,4895.732264542302,6918.434914358423,12007.4769663979
2023-08-14,5310.271609084324,7504.243802525411,11826.159340204225
2023-08-15,5048.578844344284,7134.431022213631,11826.159340204225
2023-08-16,4754.46430966677,6718.801213314465,11826.159340204225
2023-08-17,4610.881349869686,6712.082412101151,11407.545949480698
2023-08-18,4666.46216981941,6712.082412101151,11545.055616153035
2023-08-21,5067.105634314246,6712.082412101151,12536.267140325774
2023-08-22,4944.364919448512,6712.082412101151,12232.600609253024
2023-08-23,5233.847644123578,6712.082412101151,12935.846231895299
2023-08-24,4726.673899691908,6712.082412101151,12935.8462318953
2023-08-25,4784.571074682693,6712.082412101151,12935.8462318953
2023-08-28,4960.576254457087,6712.082412101151,12935.8462318953
2023-08-29,5342.692928981962,6712.082412101151,12935.8462318953
2023-08-30,5419.117343982545,6712.082412101151,12935.8462318953
2023-08-31,5525.64582376003,6712.082412101151,12935.8462318953
2023-09-01,5562.7003037796285,6712.082412101151,12935.8462318953
2023-09-05,5562.7003037796285,6712.082412101151,12935.8462318953
2023-09-06,5428.381414027282,6712.082412101151,12935.8462318953
2023-09-07,5064.790629392695,6712.082412101151,12935.8462318953
2023-09-08,4979.103044427049,6712.082412101151,12935.8462318953
