Date,Close,High,Low,Open,Volume
2022-09-02,115.84717559814453,119.7663140945799,115.34032929765851,118.93664375636178,3841200
2022-09-06,114.51065063476562,116.46376917141608,113.63256044920722,115.82779330207129,2692500
2022-09-07,116.44762420654297,117.43225592187764,114.10388787513924,114.97229851202776,1699500
2022-09-08,118.41043090820312,118.85270498434781,114.6042773699594,115.31772657632511,2823300
2022-09-09,121.25133514404297,121.87761673758274,119.96970375430665,119.96970375430665,2066400
2022-09-12,121.84210968017578,122.44580321799576,120.37969973160348,121.77431589043381,2610900
2022-09-13,114.2750244140625,118.21676677327696,113.92959743308928,117.20953926228498,4065000
2022-09-14,115.57278442382812,116.37340142727236,113.84887135767796,115.1337318609581,2722800
2022-09-15,113.6551742553711,116.14095651119992,112.88361069772584,114.79476020425602,2432700
2022-09-16,114.33634185791016,114.45902091504821,111.55033098674808,112.40582585125715,3392100
2022-09-19,114.93681335449219,115.54372855058698,112.82551130931778,112.87716759673528,2146200
2022-09-20,113.40982055664062,114.37830750825833,112.50912739607739,113.826270241395,2630700
2022-09-21,112.26377868652344,117.29991535838778,112.26377868652344,113.61966192083187,3535200
2022-09-22,109.2098159790039,112.09267387896357,108.56415310735409,111.62134633717237,2936100
2022-09-23,107.74742126464844,108.20906935414914,105.79430212111588,107.91852026206318,3881700
2022-09-26,106.13162994384766,109.02365154706916,105.94013057355183,107.37153580577896,2881500
2022-09-27,107.11837005615234,108.85163378688189,105.57985222113723,108.05965674359823,2977200
2022-09-28,108.63740539550781,109.06260875964082,105.79082729775725,106.23225577147821,4045200
2022-09-29,105.25851440429688,106.85220800827604,103.57718737630543,106.65096909765849,3009000
2022-09-30,103.45384979248047,106.57956843431403,103.29480804308031,103.8985248182697,2722800
2022-10-03,107.03073120117188,108.22844002651013,103.88229458719012,104.63207447167807,3747300
2022-10-04,112.05199432373047,112.18507141360958,110.19538579312255,110.47777251022158,3182400
2022-10-05,112.96731567382812,114.10984113695108,109.21515540107664,110.19538520796883,2505600
2022-10-06,112.51615905761719,114.92779430122252,112.09744870318899,112.8504750679723,2850000
2022-10-07,105.7648696899414,109.47158685628159,105.13193436330214,109.16323546283476,3969000
2022-10-10,102.16849517822266,105.47922723535018,100.70463224203647,105.35264315268036,4665000
2022-10-11,99.29595184326172,101.27914455661339,97.90025071924082,100.34759001866506,4818600
2022-10-12,98.33194732666016,99.69194440173284,98.01711035137006,99.16612155848365,3107400
2022-10-13,101.16230773925781,103.02540223639133,93.42104253058392,94.48566689622017,4911600
2022-10-14,96.94597625732422,102.57746340538569,96.63113188335258,102.57746340538569,3887100
2022-10-17,99.00059509277344,100.36383878992083,98.21835749271982,99.5264179800623,3760500
2022-10-18,99.34139251708984,102.7657301849382,97.58865719395936,102.09709073286697,3558900
2022-10-19,99.97759246826172,100.92537232961169,98.32872280784564,98.63382773370047,3043500
2022-10-20,100.59751892089844,103.66806138816331,100.02625987082915,100.5293571186436,3567300
2022-10-21,104.33670043945312,104.59636161699727,99.89642149847172,100.33461087919632,3703200
2022-10-24,104.78787231445312,105.24228682111601,102.3405255081533,104.68725286150885,3784200
2022-10-25,107.18003845214844,107.9006071785337,105.06052201655291,105.22930327803309,2770800
2022-10-26,106.12513732910156,108.64389229476919,104.45030345780317,104.96638672218201,4811700
2022-10-27,104.2425537109375,107.82269341582874,104.10623012373587,106.8197306970191,3589500
2022-10-28,108.32905578613281,108.48809752226546,104.16467778581101,104.4340784994404,4192500
2022-10-31,105.96934509277344,107.65067202646573,105.42728975274187,107.35206018511151,2394900
2022-11-01,106.8229751586914,108.45237258853496,106.18355439979428,108.09858502747768,2810400
2022-11-02,103.4505844116211,109.37744409911868,103.31426081441082,107.49811744720117,3193800
2022-11-03,102.06465148925781,103.64861326745942,100.45148599384598,101.51611043923191,3752100
2022-11-04,106.78728485107422,107.05993948467713,104.27826938141192,105.7453787885989,4601700
2022-11-07,109.09507751464844,109.51378790594254,106.36859020914072,107.77727754571045,3548700
2022-11-08,111.49696350097656,112.81151675700455,109.23787713067483,111.13667545281757,3901200
2022-11-09,107.93306732177734,110.0428517117309,107.76753256429663,109.60790880214175,3578700
2022-11-10,119.1019287109375,119.39730152801724,113.15559599036504,114.10662231913702,5347500
2022-11-11,122.74696350097656,123.46753966671358,118.31318467158327,119.68292125897798,6114000
2022-11-14,121.4031982421875,123.78886890633956,121.36100106920124,122.08157723057954,3683100
2022-11-15,124.921630859375,126.77824667954467,123.22732554225868,126.43419120456268,4897800
2022-11-16,119.76405334472656,122.31851253873664,119.0077805031317,122.0750764688992,4775700
2022-11-17,120.70209503173828,121.24090387163331,117.0667864753381,117.27776490053395,3961500
2022-11-18,120.97149658203125,122.74695741631609,119.6634362799448,122.72099278371603,3105300
2022-11-21,118.96558380126953,120.082144705089,118.58907063281212,119.65369484318265,1815000
2022-11-22,122.510009765625,122.60414362752638,118.97856727566608,119.98476918473285,3290700
2022-11-23,123.9901123046875,125.18456714779768,122.36395364748775,122.3801861863586,3905400
2022-11-25,122.3379898071289,123.66552919034395,122.3379898071289,123.23383280253654,1164000
2022-11-28,119.28043365478516,122.09780067577505,118.45599896972882,120.81895147577974,3197700
2022-11-29,118.81951141357422,120.30933886209336,118.09244976550289,119.63746041082865,1828200
2022-11-30,125.94733428955078,126.03496770791853,118.15412619056713,119.26420149344624,4166100
2022-12-01,125.04174041748047,126.82369415844364,123.29874476665917,126.69386357428661,4130700
2022-12-02,123.62982177734375,123.82456766544911,121.28309445155334,121.9062976374652,3110400
2022-12-05,122.06533813476562,123.97387604938896,120.96176325517595,122.78915333603675,2709300
2022-12-06,119.49788665771484,122.178929653286,118.29044595769355,122.05233815559413,2182200
2022-12-07,119.2414779663086,120.07889864731061,117.99833297548628,118.2222974302526,2111400
2022-12-08,122.68851470947266,122.77615554489091,119.17005127470651,119.9685211695882,2694300
2022-12-09,121.55249786376953,123.70122528115527,121.11755499652709,122.1464824572089,1749000
2022-12-12,123.70448303222656,123.83756013892982,120.33532847498384,120.95527775635941,2178900
2022-12-13,125.8305435180664,129.85032689713654,124.25518595680593,129.28723837101688,4521000
2022-12-14,123.94274139404297,127.0283678822437,122.49432133567453,125.52461786922224,3972000
2022-12-15,118.69911193847656,121.86611280285044,118.53637021543489,121.3388281302277,3881100
2022-12-16,117.80076599121094,119.09295538983754,116.63876997133119,118.0676639076097,2465700
2022-12-19,116.34258270263672,117.94724072723193,115.14152714393192,117.67708722345563,2231700
2022-12-20,115.63301849365234,116.69411395992148,114.6305160109979,114.8909102330302,2275500
2022-12-21,118.23693084716797,118.62751100523512,116.21564798483058,116.4402308307353,2291700
2022-12-22,113.45874786376953,116.1244936482119,111.06965926871825,115.93896287902308,5403300
2022-12-23,113.55641174316406,113.55966732297432,111.33007194266979,112.4757901911801,2571900
2022-12-27,111.50581359863281,112.75894337957506,110.99153638969628,112.65478719609288,3494400
2022-12-28,109.86209869384766,112.14376804338556,109.41292560827414,110.7864820489809,2682000
2022-12-29,113.36760711669922,113.8948992135015,111.23891270361065,111.6522818749082,3263100
2022-12-30,113.26346588134766,113.45225225568248,110.93948110331515,111.74669352659366,2010000
2023-01-03,112.1600570678711,115.38564356794807,111.47978248863994,115.18058675526504,2844600
2023-01-04,115.04713439941406,115.68509387550216,112.97702540650201,114.29525944175481,3257100
2023-01-05,113.10722351074219,114.72164073912847,112.92169273546828,113.91118027047793,2671800
2023-01-06,118.37036895751953,118.99205051358722,113.0876886209356,114.63701659193924,4898400
2023-01-09,120.55113983154297,123.29175659178865,119.7732277032583,120.5413805432069,4581300
2023-01-10,122.11022186279297,122.27622660526238,119.51282835802695,120.13776547721147,2825400
2023-01-11,123.68558502197266,123.73766683933353,121.15654382180065,122.18508335383869,2682000
2023-01-12,125.18936157226562,125.94449216664717,121.78475528830577,124.35285638501468,3324000
2023-01-13,125.70687103271484,125.71989334986867,123.41217932367518,123.56516175087977,2079000
2023-01-17,125.85009002685547,127.12274591804776,124.68810148486216,125.27722725445528,3017400
2023-01-18,125.18936157226562,128.15456144437675,125.1437983561172,127.2594632723306,3512700
2023-01-19,121.67733764648438,124.14128242356186,121.28349446975542,124.07618573233768,3775200
2023-01-20,125.48554992675781,125.56366893846247,121.73592676300218,122.98580115092072,3352500
2023-01-23,131.78700256347656,132.22640893849902,126.45549583412998,126.65731195937765,5726700
2023-01-24,130.791015625,132.01810843584747,130.0000810988392,130.1791007343569,2370300
2023-01-25,131.1457977294922,131.38013985462004,127.5035716049055,128.48981104707624,3301200
2023-01-26,133.3558349609375,133.52508035529303,130.45573265896132,132.64951592586192,3896700
2023-01-27,132.50631713867188,133.65204259883294,130.71287297787464,131.05139360904997,4289700
2023-01-30,128.98780822753906,131.49082002491994,128.88365947871506,130.69988552097527,4384500
2023-01-31,131.3931427001953,131.45499125164775,128.61672233734353,128.7404194402484,3104100
2023-02-01,138.2446746826172,139.6410275948137,131.92695887042916,132.0441299205216,7244100
2023-02-02,141.44749450683594,142.59971623534088,138.86636407033066,139.66056148918054,7456200
2023-02-03,138.68736267089844,141.87389715255773,137.95176558038605,138.30329367753936,5555400
2023-02-06,136.43495178222656,138.53436066686,135.8230370360323,136.5195819353441,2496300
2023-02-07,140.77374267578125,141.4475060702685,136.61725427810018,136.96227119899243,3285300
2023-02-08,137.74668884277344,140.98529740491784,137.4244535412543,139.83632375895004,3522000
2023-02-09,138.0982208251953,141.76972468962794,137.07619239317256,140.1976150889629,3015600
2023-02-10,135.9011993408203,137.08272903285987,134.4234789181529,136.68562277234918,2947800
2023-02-13,137.899658203125,138.29676436238205,135.3510835582669,136.54237223668645,2122500
2023-02-14,140.40269470214844,140.82583067054966,135.65707261631331,136.68236418973467,3252000
2023-02-15,140.9755401611328,141.0471480069532,137.915951166577,138.94122771393305,2143500
2023-02-16,137.5188751220703,139.88843081242655,137.29429224720872,138.4367550015219,3444900
2023-02-17,135.37716674804688,137.1055147327021,134.15007379920897,136.7051603300979,3064200
2023-02-21,130.99282836914062,134.84336748592858,130.73895272724414,133.2712575849119,2208600
2023-02-22,130.36460876464844,132.2817351450157,129.5769225059187,131.29875883609924,2285700
2023-02-23,134.65130615234375,135.29251377473747,132.0083417538149,134.75220676855963,4617000
