Date,Current 20D,Fast 5D
2023-06-22,12033.043596883554,11767.515581211042
2023-06-23,12033.043596883554,11453.90292129371
2023-06-26,12033.043596883554,11505.739549758498
2023-06-27,12033.043596883554,12096.67802086169
2023-06-28,12033.043596883554,11922.060897746833
2023-06-29,12033.043596883554,11922.060897746833
2023-06-30,12033.043596883554,11922.060897746833
2023-07-03,12033.043596883554,11922.060897746833
2023-07-05,12033.043596883554,11922.060897746833
2023-07-06,12033.043596883554,11922.060897746833
2023-07-07,12033.043596883554,11922.060897746833
2023-07-10,12033.043596883554,11922.060897746833
2023-07-11,12033.043596883554,11922.060897746833
2023-07-12,12033.043596883554,11922.060897746833
2023-07-13,12033.043596883554,11922.060897746833
2023-07-14,12033.043596883554,11922.060897746833
2023-07-17,12033.043596883554,11922.060897746833
2023-07-18,12033.043596883554,11922.060897746833
2023-07-19,12033.043596883554,11922.060897746833
2023-07-20,12033.043596883554,11922.060897746833
2023-07-21,12033.043596883554,11894.676086772273
2023-07-24,12033.043596883554,11889.913380268084
2023-07-25,12033.043596883554,12182.785820858884
2023-07-26,12033.043596883554,11928.010405170055
2023-07-27,12033.043596883554,12255.0611242651
2023-07-28,12033.043596883554,12255.061124265098
2023-07-31,12033.043596883554,12255.061124265098
2023-08-01,12033.043596883554,12255.061124265098
2023-08-02,12033.043596883554,12255.061124265098
2023-08-03,12033.043596883554,12255.061124265098
2023-08-04,12033.043596883554,12255.061124265098
2023-08-07,12033.043596883554,12255.061124265098
2023-08-08,12033.043596883554,12255.061124265098
2023-08-09,12033.043596883554,12255.061124265098
2023-08-10,12033.043596883554,12255.061124265098
2023-08-11,12033.043596883554,12255.061124265098
2023-08-14,12033.043596883554,12255.061124265098
2023-08-15,12033.043596883554,12255.061124265098
2023-08-16,12033.043596883554,12255.061124265098
2023-08-17,12033.043596883554,12255.061124265098
2023-08-18,12033.043596883554,12255.061124265098
2023-08-21,12033.043596883554,12255.061124265098
2023-08-22,12033.043596883554,12255.061124265098
2023-08-23,12033.043596883554,12255.061124265098
2023-08-24,12033.043596883554,12255.061124265098
2023-08-25,12033.043596883554,12255.061124265098
2023-08-28,12033.043596883554,12255.061124265098
2023-08-29,12033.043596883554,12255.061124265098
2023-08-30,12033.043596883554,12255.061124265098
2023-08-31,12033.043596883554,12255.061124265098
2023-09-01,12033.043596883554,12255.061124265098
2023-09-05,12033.043596883554,12255.061124265098
2023-09-06,12033.043596883554,12255.061124265098
2023-09-07,12033.043596883554,12255.061124265098
2023-09-08,12033.043596883554,12255.061124265098
2023-09-11,12033.043596883554,12255.061124265098
2023-09-12,12033.043596883554,12255.061124265098
2023-09-13,12033.043596883554,12255.061124265098
2023-09-14,12033.043596883554,12255.061124265098
2023-09-15,12033.043596883554,12255.061124265098
2023-09-18,12033.043596883554,12255.061124265098
2023-09-19,12033.043596883554,12255.061124265098
2023-09-20,12033.043596883554,12255.061124265098
2023-09-21,12033.043596883554,12255.061124265098
2023-09-22,12033.043596883554,12255.061124265098
2023-09-25,12033.043596883554,12255.061124265098
2023-09-26,12033.043596883554,12255.061124265098
2023-09-27,12033.043596883554,12255.061124265098
2023-09-28,12033.043596883554,12255.061124265098
2023-09-29,12033.043596883554,12255.061124265098
2023-10-02,12033.043596883554,12255.061124265098
2023-10-03,12033.043596883554,12255.061124265098
2023-10-04,12033.043596883554,12255.061124265098
2023-10-05,12033.043596883554,12255.061124265098
2023-10-06,12033.043596883554,12255.061124265098
2023-10-09,12033.043596883554,12255.061124265098
2023-10-10,12033.043596883554,12255.061124265098
2023-10-11,12033.043596883554,12255.061124265098
2023-10-12,12033.043596883554,12255.061124265098
2023-10-13,12033.043596883554,12255.061124265098
2023-10-16,12033.043596883554,12255.061124265098
2023-10-17,12033.043596883554,12255.061124265098
2023-10-18,12033.043596883554,12255.061124265098
2023-10-19,12033.043596883554,12255.061124265098
2023-10-20,12033.043596883554,12255.061124265098
2023-10-23,12033.043596883554,12255.061124265098
2023-10-24,12033.043596883554,12255.061124265098
2023-10-25,12033.043596883554,12255.061124265098
2023-10-26,12033.043596883554,12255.061124265098
2023-10-27,12033.043596883554,12255.061124265098
2023-10-30,12033.043596883554,12255.061124265098
2023-10-31,12033.043596883554,12255.061124265098
2023-11-01,12033.043596883554,12255.061124265098
2023-11-02,12033.043596883554,12255.061124265098
2023-11-03,12033.043596883554,12255.061124265098
2023-11-06,12033.043596883554,12255.061124265098
2023-11-07,12033.043596883554,12255.061124265098
2023-11-08,12033.043596883554,12255.061124265098
2023-11-09,12033.043596883554,12255.061124265098
2023-11-10,12033.043596883554,12255.061124265098
2023-11-13,12033.043596883554,12255.061124265098
2023-11-14,12033.043596883554,12255.061124265098
2023-11-15,12033.043596883554,12255.061124265098
2023-11-16,12033.043596883554,12255.061124265098
2023-11-17,12033.043596883554,12255.061124265098
2023-11-20,12033.043596883554,12255.061124265098
2023-11-21,12033.043596883554,12255.061124265098
2023-11-22,12033.043596883554,12255.061124265098
2023-11-24,12033.043596883554,12255.061124265098
2023-11-27,12033.043596883554,12255.061124265098
2023-11-28,12033.043596883554,12255.061124265098
2023-11-29,12033.043596883554,12186.316660850873
2023-11-30,12033.043596883554,12079.335507253436
2023-12-01,12033.043596883554,12147.17751073854
2023-12-04,12033.043596883554,11948.871673545664
2023-12-05,12033.043596883554,11843.995555322528
2023-12-06,12033.043596883554,11843.995555322528
2023-12-07,12033.043596883554,11843.995555322528
2023-12-08,12033.043596883554,11843.995555322528
2023-12-11,12033.043596883554,11843.995555322528
2023-12-12,12033.043596883554,11843.995555322528
2023-12-13,12033.043596883554,11843.995555322528
2023-12-14,12033.043596883554,11843.995555322528
2023-12-15,12033.043596883554,11843.995555322528
2023-12-18,12033.043596883554,11843.995555322528
2023-12-19,12033.043596883554,11843.995555322528
2023-12-20,12033.043596883554,11843.995555322528
2023-12-21,12033.043596883554,11939.498062501385
2023-12-22,12033.043596883554,11989.21360463273
2023-12-26,12033.043596883554,12317.332256329682
2023-12-27,12033.043596883554,12355.115098305167
2023-12-28,12033.043596883554,12322.855766540264
2023-12-29,12033.043596883554,12322.855766540264
2024-01-02,12033.043596883554,12322.855766540264
2024-01-03,12033.043596883554,12237.99445350709
2024-01-04,12033.043596883554,12082.89751819291
2024-01-05,12033.043596883554,12163.917623118678
2024-01-08,12033.043596883554,12742.638547587361
2024-01-09,12033.043596883554,12733.744331202812
2024-01-10,12033.043596883554,12733.74433120281
2024-01-11,12033.043596883554,12733.74433120281
2024-01-12,12033.043596883554,12733.74433120281
2024-01-16,12033.043596883554,12733.74433120281
2024-01-17,12033.043596883554,12733.74433120281
2024-01-18,12033.043596883554,12733.74433120281
2024-01-19,12033.043596883554,12733.74433120281
2024-01-22,12033.043596883554,12733.74433120281
2024-01-23,12033.043596883554,12733.74433120281
2024-01-24,12033.043596883554,12733.74433120281
2024-01-25,12033.043596883554,12733.74433120281
2024-01-26,12033.043596883554,12733.74433120281
2024-01-29,12033.043596883554,12733.74433120281
2024-01-30,12033.043596883554,12733.74433120281
2024-01-31,12033.043596883554,12733.74433120281
2024-02-01,12033.043596883554,12733.74433120281
2024-02-02,12033.043596883554,12733.74433120281
2024-02-05,12033.043596883554,12733.74433120281
2024-02-06,12033.043596883554,12733.74433120281
2024-02-07,12033.043596883554,12733.74433120281
2024-02-08,12033.043596883554,12733.74433120281
2024-02-09,12033.043596883554,12733.74433120281
2024-02-12,12033.043596883554,12733.74433120281
2024-02-13,12033.043596883554,12733.74433120281
2024-02-14,12033.043596883554,12733.74433120281
2024-02-15,12033.043596883554,12733.74433120281
2024-02-16,12033.043596883554,12733.74433120281
2024-02-20,12033.043596883554,12733.74433120281
2024-02-21,12033.043596883554,12733.74433120281
2024-02-22,12033.043596883554,12733.74433120281
2024-02-23,12033.043596883554,12733.74433120281
2024-02-26,12033.043596883554,12733.74433120281
2024-02-27,12033.043596883554,12733.74433120281
2024-02-28,12033.043596883554,12733.74433120281
2024-02-29,12033.043596883554,12733.74433120281
2024-03-01,12033.043596883554,12733.74433120281
2024-03-04,12033.043596883554,12733.74433120281
2024-03-05,12033.043596883554,12733.74433120281
2024-03-06,12033.043596883554,12733.74433120281
2024-03-07,12033.043596883554,12733.74433120281
2024-03-08,12033.043596883554,12733.74433120281
2024-03-11,12033.043596883554,12733.74433120281
2024-03-12,12033.043596883554,12733.74433120281
2024-03-13,12033.043596883554,12733.74433120281
2024-03-14,12033.043596883554,12733.74433120281
2024-03-15,12033.043596883554,12733.74433120281
2024-03-18,12033.043596883554,12733.74433120281
2024-03-19,12033.043596883554,12733.74433120281
2024-03-20,12033.043596883554,12733.74433120281
2024-03-21,12033.043596883554,12733.74433120281
2024-03-22,12033.043596883554,12733.74433120281
2024-03-25,12033.043596883554,12733.74433120281
2024-03-26,12033.043596883554,12733.74433120281
2024-03-27,12033.043596883554,12733.74433120281
2024-03-28,12033.043596883554,12733.74433120281
2024-04-01,12033.043596883554,12733.74433120281
2024-04-02,12033.043596883554,12733.74433120281
2024-04-03,12033.043596883554,12733.74433120281
2024-04-04,12033.043596883554,12733.74433120281
2024-04-05,12033.043596883554,12733.74433120281
2024-04-08,12033.043596883554,12733.74433120281
2024-04-09,12033.043596883554,12733.74433120281
2024-04-10,12033.043596883554,12733.74433120281
2024-04-11,12033.043596883554,12733.74433120281
2024-04-12,12033.043596883554,12733.74433120281
2024-04-15,12033.043596883554,12733.74433120281
2024-04-16,12033.043596883554,12733.74433120281
2024-04-17,12033.043596883554,12733.74433120281
2024-04-18,12033.043596883554,12733.74433120281
2024-04-19,12033.043596883554,12733.74433120281
2024-04-22,12033.043596883554,12733.74433120281
2024-04-23,12033.043596883554,12733.74433120281
2024-04-24,12033.043596883554,12733.74433120281
2024-04-25,12033.043596883554,12733.74433120281
2024-04-26,12033.043596883554,12733.74433120281
2024-04-29,12033.043596883554,12733.74433120281
2024-04-30,12033.043596883554,12733.74433120281
2024-05-01,12033.043596883554,12733.74433120281
2024-05-02,12033.043596883554,12733.74433120281
2024-05-03,12033.043596883554,12733.74433120281
2024-05-06,12033.043596883554,12733.74433120281
2024-05-07,12033.043596883554,12733.74433120281
2024-05-08,12033.043596883554,12733.74433120281
2024-05-09,12033.043596883554,12733.74433120281
2024-05-10,12033.043596883554,12733.74433120281
2024-05-13,12033.043596883554,12733.74433120281
2024-05-14,12033.043596883554,12733.74433120281
2024-05-15,12033.043596883554,12733.74433120281
2024-05-16,12033.043596883554,12733.74433120281
2024-05-17,12033.043596883554,12733.74433120281
2024-05-20,12033.043596883554,12733.74433120281
2024-05-21,12033.043596883554,12733.74433120281
2024-05-22,12033.043596883554,12733.74433120281
2024-05-23,12033.043596883554,12733.74433120281
2024-05-24,12033.043596883554,12733.74433120281
2024-05-28,12033.043596883554,12733.74433120281
2024-05-29,12033.043596883554,12733.74433120281
2024-05-30,12033.043596883554,12733.74433120281
2024-05-31,12033.043596883554,12733.74433120281
2024-06-03,12033.043596883554,12733.74433120281
2024-06-04,12033.043596883554,12733.74433120281
2024-06-05,12033.043596883554,12733.74433120281
2024-06-06,12033.043596883554,12733.74433120281
2024-06-07,12033.043596883554,12733.74433120281
2024-06-10,12033.043596883554,12733.74433120281
2024-06-11,12033.043596883554,12733.74433120281
2024-06-12,12033.043596883554,12733.74433120281
2024-06-13,12033.043596883554,12733.74433120281
2024-06-14,12033.043596883554,12733.74433120281
2024-06-17,12033.043596883554,12733.74433120281
2024-06-18,12033.043596883554,12733.74433120281
2024-06-20,12033.043596883554,12733.74433120281
2024-06-21,12033.043596883554,12733.74433120281
2024-06-24,12033.043596883554,12733.74433120281
2024-06-25,12033.043596883554,12733.74433120281
2024-06-26,12033.043596883554,12733.74433120281
2024-06-27,12033.043596883554,12733.74433120281
2024-06-28,12033.043596883554,12733.74433120281
2024-07-01,12033.043596883554,12733.74433120281
2024-07-02,12033.043596883554,12733.74433120281
2024-07-03,12033.043596883554,12733.74433120281
2024-07-05,12033.043596883554,12733.74433120281
2024-07-08,12033.043596883554,12733.74433120281
2024-07-09,12033.043596883554,12733.74433120281
2024-07-10,12033.043596883554,12733.74433120281
2024-07-11,12033.043596883554,12733.74433120281
2024-07-12,12033.043596883554,12733.74433120281
2024-07-15,12033.043596883554,12733.74433120281
2024-07-16,12033.043596883554,12733.74433120281
2024-07-17,12033.043596883554,12733.74433120281
2024-07-18,12033.043596883554,12433.785607221165
2024-07-19,12033.043596883554,11886.518219055426
2024-07-22,12372.892809688188,12582.93339683321
2024-07-23,12084.675969862506,12301.078621355391
2024-07-24,11305.766441887912,11399.979524486722
2024-07-25,11305.76644188791,11399.979524486722
2024-07-26,11305.76644188791,11399.979524486722
2024-07-29,11305.76644188791,11399.979524486722
2024-07-30,11305.76644188791,11399.979524486722
2024-07-31,11305.76644188791,11399.979524486722
2024-08-01,11305.76644188791,11399.979524486722
2024-08-02,11305.76644188791,11399.979524486722
2024-08-05,11305.76644188791,11399.979524486722
2024-08-06,11305.76644188791,11399.979524486722
2024-08-07,11305.76644188791,11399.979524486722
2024-08-08,11305.76644188791,11399.979524486722
2024-08-09,11305.76644188791,11399.979524486722
2024-08-12,11305.76644188791,11399.979524486722
2024-08-13,11305.76644188791,11399.979524486722
2024-08-14,11305.76644188791,11399.979524486722
2024-08-15,11305.76644188791,11399.979524486722
2024-08-16,11305.76644188791,11399.979524486722
2024-08-19,11305.76644188791,11399.979524486722
2024-08-20,11305.76644188791,11399.979524486722
2024-08-21,11305.76644188791,11399.979524486722
2024-08-22,11305.76644188791,11399.979524486722
2024-08-23,11305.76644188791,11574.595136170148
2024-08-26,11305.76644188791,11133.99852716113
2024-08-27,11305.76644188791,11296.860388072779
2024-08-28,11305.76644188791,11022.032855811087
2024-08-29,11305.76644188791,10957.152033133138
2024-08-30,11305.76644188791,10957.152033133138
2024-09-03,11305.76644188791,10957.152033133138
2024-09-04,11305.76644188791,10957.152033133138
2024-09-05,11305.76644188791,10957.152033133138
2024-09-06,11305.76644188791,10957.152033133138
2024-09-09,11305.76644188791,10957.152033133138
2024-09-10,11305.76644188791,10957.152033133138
2024-09-11,11305.76644188791,10957.152033133138
2024-09-12,11305.76644188791,10957.152033133138
2024-09-13,11305.76644188791,10957.152033133138
2024-09-16,11305.76644188791,10957.152033133138
2024-09-17,11305.76644188791,10957.152033133138
2024-09-18,11305.76644188791,10957.152033133138
2024-09-19,11305.76644188791,10957.152033133138
2024-09-20,11305.76644188791,10957.152033133138
2024-09-23,11305.76644188791,10957.152033133138
2024-09-24,11305.76644188791,10957.152033133138
2024-09-25,11305.76644188791,10957.152033133138
2024-09-26,11305.76644188791,10957.152033133138
2024-09-27,11305.76644188791,10957.152033133138
2024-09-30,11305.76644188791,10957.152033133138
2024-10-01,11305.76644188791,10957.152033133138
2024-10-02,11305.76644188791,10957.152033133138
2024-10-03,11305.76644188791,10957.152033133138
2024-10-04,11305.76644188791,10957.152033133138
2024-10-07,11305.76644188791,10957.152033133138
2024-10-08,11305.76644188791,10957.152033133138
2024-10-09,11305.76644188791,10957.152033133138
2024-10-10,11305.76644188791,10957.152033133138
2024-10-11,11305.76644188791,10957.152033133138
2024-10-14,11305.76644188791,10957.152033133138
2024-10-15,11305.76644188791,10957.152033133138
2024-10-16,11305.76644188791,10754.187803803048
2024-10-17,11305.76644188791,10869.00803964106
2024-10-18,11305.76644188791,10878.193705668496
2024-10-21,11305.76644188791,10850.63729709113
2024-10-22,11305.76644188791,10784.08870006788
2024-10-23,11305.76644188791,10784.08870006788
2024-10-24,11305.76644188791,10733.5275027661
2024-10-25,11305.76644188791,10887.744209870407
2024-10-28,11305.76644188791,10898.647821659231
2024-10-29,11305.76644188791,11308.332829947347
2024-10-30,11305.76644188791,10684.61398845565
2024-10-31,11305.76644188791,10684.61398845565
2024-11-01,11325.880352117909,10703.622816181804
2024-11-04,11237.556027625658,10620.151136677232
2024-11-05,11427.085004656516,10799.267162964385
2024-11-06,11931.268878422612,11275.750566197985
2024-11-07,12309.185576680846,11632.90406494005
2024-11-08,12309.185576680844,11632.90406494005
2024-11-11,12309.185576680844,11632.90406494005
2024-11-12,12309.185576680844,11632.90406494005
2024-11-13,12309.185576680844,11632.90406494005
2024-11-14,12309.185576680844,11632.90406494005
2024-11-15,12309.185576680844,11632.90406494005
2024-11-18,12526.407417784669,11632.90406494005
2024-11-19,12567.857330110615,11632.90406494005
2024-11-20,12402.055907377846,11632.90406494005
2024-11-21,12715.235485825247,11632.90406494005
2024-11-22,12708.674843127763,11632.90406494005
2024-11-25,12708.674843127765,11632.90406494005
2024-11-26,12708.674843127765,11632.90406494005
2024-11-27,12708.674843127765,11632.90406494005
2024-11-29,12708.674843127765,11734.658887123072
2024-12-02,12708.674843127765,12186.011625423458
2024-12-03,12708.674843127765,12086.882713144878
2024-12-04,12708.674843127765,12329.431954723224
2024-12-05,12708.674843127765,11952.084550583542
2024-12-06,12708.674843127765,11952.084550583544
2024-12-09,12708.674843127765,11952.084550583544
2024-12-10,12708.674843127765,11952.084550583544
2024-12-11,12708.674843127765,12112.593917805298
2024-12-12,12708.674843127765,11973.509416213006
2024-12-13,12708.674843127765,12445.552568075462
2024-12-16,12708.674843127765,12826.979248357571
2024-12-17,12708.674843127765,12529.606886289988
2024-12-18,12708.674843127765,12529.606886289988
2024-12-19,12708.674843127765,12529.606886289988
2024-12-20,13066.192909649126,12529.606886289988
2024-12-23,13649.778885012987,12529.606886289988
2024-12-24,13869.208919586497,12529.606886289988
2024-12-26,13971.917122534665,12529.606886289988
2024-12-27,13971.917122534664,12529.606886289988
2024-12-30,13971.917122534664,12529.606886289988
2024-12-31,13971.917122534664,12325.826606425186
2025-01-02,13971.917122534664,12405.723305448513
2025-01-03,13971.917122534664,12882.881460127714
2025-01-06,13971.917122534664,13475.446336583886
2025-01-07,13971.917122534664,13171.140693340185
2025-01-08,13971.917122534664,13171.140693340185
2025-01-10,13971.917122534664,13171.140693340185
2025-01-13,13971.917122534664,13171.140693340185
2025-01-14,13971.917122534664,13171.140693340185
2025-01-15,13971.917122534664,13171.140693340185
2025-01-16,13971.917122534664,13171.140693340185
2025-01-17,13971.917122534664,13171.140693340185
2025-01-21,13971.917122534664,13171.140693340185
2025-01-22,13971.917122534664,13171.140693340185
2025-01-23,13971.917122534664,13171.140693340185
2025-01-24,13971.917122534664,13171.140693340185
2025-01-27,13971.917122534664,13171.140693340185
2025-01-28,13971.917122534664,13171.140693340185
2025-01-29,13971.917122534664,13171.140693340185
2025-01-30,13971.917122534664,13171.140693340185
2025-01-31,13971.917122534664,13171.140693340185
2025-02-03,13971.917122534664,13171.140693340185
2025-02-04,13971.917122534664,13171.140693340185
2025-02-05,13971.917122534664,13171.140693340185
2025-02-06,13971.917122534664,13171.140693340185
2025-02-07,13971.917122534664,13171.140693340185
2025-02-10,13971.917122534664,13171.140693340185
2025-02-11,13971.917122534664,13171.140693340185
2025-02-12,13971.917122534664,13171.140693340185
2025-02-13,13971.917122534664,13171.140693340185
2025-02-14,13971.917122534664,13171.140693340185
2025-02-18,13971.917122534664,13171.140693340185
2025-02-19,13971.917122534664,13171.140693340185
2025-02-20,13971.917122534664,13171.140693340185
2025-02-21,13971.917122534664,13171.140693340185
2025-02-24,13971.917122534664,13171.140693340185
2025-02-25,13971.917122534664,13171.140693340185
2025-02-26,13971.917122534664,13171.140693340185
2025-02-27,13971.917122534664,13171.140693340185
2025-02-28,13971.917122534664,13171.140693340185
2025-03-03,13971.917122534664,13171.140693340185
2025-03-04,13971.917122534664,13171.140693340185
2025-03-05,13971.917122534664,13171.140693340185
2025-03-06,13971.917122534664,13171.140693340185
2025-03-07,13971.917122534664,13171.140693340185
2025-03-10,13971.917122534664,13171.140693340185
2025-03-11,13971.917122534664,13171.140693340185
2025-03-12,13971.917122534664,13171.140693340185
2025-03-13,13971.917122534664,13171.140693340185
2025-03-14,13971.917122534664,13171.140693340185
2025-03-17,13971.917122534664,13171.140693340185
2025-03-18,13971.917122534664,13171.140693340185
2025-03-19,13971.917122534664,13171.140693340185
2025-03-20,13971.917122534664,13171.140693340185
2025-03-21,13971.917122534664,13171.140693340185
2025-03-24,13971.917122534664,13171.140693340185
2025-03-25,13971.917122534664,13171.140693340185
2025-03-26,13971.917122534664,13171.140693340185
2025-03-27,13971.917122534664,13171.140693340185
2025-03-28,13971.917122534664,13171.140693340185
2025-03-31,13971.917122534664,13171.140693340185
2025-04-01,13971.917122534664,13171.140693340185
2025-04-02,13971.917122534664,13171.140693340185
2025-04-03,13971.917122534664,13171.140693340185
2025-04-04,13971.917122534664,13171.140693340185
2025-04-07,13971.917122534664,13171.140693340185
2025-04-08,13971.917122534664,13171.140693340185
2025-04-09,13971.917122534664,13171.140693340185
2025-04-10,13971.917122534664,13171.140693340185
2025-04-11,13971.917122534664,13171.140693340185
2025-04-14,13971.917122534664,13171.140693340185
2025-04-15,13971.917122534664,13171.140693340185
2025-04-16,13971.917122534664,13171.140693340185
2025-04-17,13971.917122534664,13171.140693340185
2025-04-21,13971.917122534664,13171.140693340185
2025-04-22,13971.917122534664,13171.140693340185
2025-04-23,13971.917122534664,13171.140693340185
2025-04-24,13971.917122534664,13171.140693340185
2025-04-25,13971.917122534664,13171.140693340185
2025-04-28,13971.917122534664,13171.140693340185
2025-04-29,13971.917122534664,13171.140693340185
2025-04-30,13971.917122534664,13171.140693340185
2025-05-01,13971.917122534664,13171.140693340185
2025-05-02,13971.917122534664,13171.140693340185
2025-05-05,13971.917122534664,13171.140693340185
2025-05-06,13971.917122534664,13171.140693340185
2025-05-07,13971.917122534664,13171.140693340185
2025-05-08,13971.917122534664,13171.140693340185
2025-05-09,13971.917122534664,13171.140693340185
2025-05-12,13971.917122534664,13171.140693340185
2025-05-13,13971.917122534664,13171.140693340185
2025-05-14,13971.917122534664,13171.140693340185
2025-05-15,13971.917122534664,13171.140693340185
2025-05-16,13971.917122534664,13171.140693340185
2025-05-19,13971.917122534664,13171.140693340185
2025-05-20,13971.917122534664,13171.140693340185
2025-05-21,13971.917122534664,13171.140693340185
2025-05-22,13971.917122534664,12986.227575723784
2025-05-23,13971.917122534664,12683.8340403666
2025-05-27,13971.917122534664,13288.621111080965
2025-05-28,13971.917122534664,13191.700220312767
2025-05-29,13971.917122534664,13247.061846265626
2025-05-30,13971.917122534664,13247.061846265626
2025-06-02,13971.917122534664,13247.061846265626
2025-06-03,13971.917122534664,13247.061846265626
2025-06-04,13971.917122534664,13247.061846265626
2025-06-05,13971.917122534664,13247.061846265626
2025-06-06,13971.917122534664,13247.061846265626
2025-06-09,13971.917122534664,13247.061846265626
2025-06-10,13971.917122534664,13247.061846265626
2025-06-11,13971.917122534664,13247.061846265626
2025-06-12,13971.917122534664,13247.061846265626
2025-06-13,13971.917122534664,13247.061846265626
2025-06-16,13971.917122534664,13247.061846265626
2025-06-17,13971.917122534664,13247.061846265626
2025-06-18,13971.917122534664,13247.061846265626
2025-06-20,13971.917122534664,13247.061846265626
2025-06-23,13971.917122534664,13247.061846265626
2025-06-24,13971.917122534664,13247.061846265626
2025-06-25,13971.917122534664,13247.061846265626
2025-06-26,13971.917122534664,13247.061846265626
2025-06-27,13971.917122534664,13247.061846265626
2025-06-30,13971.917122534664,13247.061846265626
2025-07-01,13971.917122534664,13247.061846265626
2025-07-02,13971.917122534664,13247.061846265626
2025-07-03,13971.917122534664,13247.061846265626
2025-07-07,13971.917122534664,13247.061846265626
2025-07-08,13971.917122534664,13247.061846265626
2025-07-09,13971.917122534664,13247.061846265626
2025-07-10,13971.917122534664,13247.061846265626
2025-07-11,13971.917122534664,13247.061846265626
2025-07-14,13971.917122534664,13247.061846265626
2025-07-15,13971.917122534664,13247.061846265626
2025-07-16,13971.917122534664,13247.061846265626
2025-07-17,13971.917122534664,13247.061846265626
2025-07-18,13971.917122534664,13247.061846265626
2025-07-21,13971.917122534664,13247.061846265626
2025-07-22,13971.917122534664,13247.061846265626
2025-07-23,13971.917122534664,13273.981224716768
2025-07-24,13971.917122534664,13232.706478300868
2025-07-25,13971.917122534664,13227.546950431202
2025-07-28,13971.917122534664,13557.747382660771
2025-07-29,13971.917122534664,13589.470191232265
2025-07-30,13971.917122534664,13589.470191232263
2025-07-31,13971.917122534664,13589.470191232263
2025-08-01,14112.923291474319,13589.470191232263
2025-08-04,14385.216044559802,13589.470191232263
2025-08-05,14243.150383098367,13589.470191232263
2025-08-06,14086.28608582828,13589.470191232263
2025-08-07,14377.81678707651,13589.470191232263
2025-08-08,14377.81678707651,13589.470191232263
2025-08-11,14377.81678707651,13589.470191232263
2025-08-12,14377.81678707651,13589.470191232263
2025-08-13,14377.81678707651,13589.470191232263
2025-08-14,14377.81678707651,13589.470191232263
2025-08-15,14377.81678707651,13589.470191232263
2025-08-18,14377.81678707651,13589.470191232263
2025-08-19,14377.81678707651,13589.470191232263
2025-08-20,14377.81678707651,13589.470191232263
2025-08-21,14377.81678707651,13589.470191232263
2025-08-22,14377.81678707651,13589.470191232263
2025-08-25,14377.81678707651,13589.470191232263
2025-08-26,14377.81678707651,13589.470191232263
2025-08-27,14377.81678707651,13589.470191232263
2025-08-28,14377.81678707651,13589.470191232263
2025-08-29,14377.81678707651,13589.470191232263
2025-09-02,14377.81678707651,13912.495313300955
2025-09-03,14377.81678707651,13816.652283802758
2025-09-04,14377.81678707651,14025.251755319827
2025-09-05,14377.81678707651,14250.765177179135
2025-09-08,14377.81678707651,14420.722925016928
2025-09-09,14377.81678707651,14420.722925016928
2025-09-10,14377.81678707651,14420.722925016928
2025-09-11,14377.81678707651,14420.722925016928
2025-09-12,14377.81678707651,14420.722925016928
2025-09-15,14377.81678707651,14420.722925016928
2025-09-16,14377.81678707651,14420.722925016928
2025-09-17,14377.81678707651,14420.722925016928
2025-09-18,14377.81678707651,14420.722925016928
2025-09-19,14377.81678707651,14420.722925016928
2025-09-22,14377.81678707651,14420.722925016928
2025-09-23,14377.81678707651,14420.722925016928
2025-09-24,14377.81678707651,14420.722925016928
2025-09-25,14377.81678707651,14420.722925016928
2025-09-26,14377.81678707651,14420.722925016928
2025-09-29,14377.81678707651,14420.722925016928
2025-09-30,14377.81678707651,14420.722925016928
2025-10-01,14377.81678707651,14420.722925016928
2025-10-02,14377.81678707651,14420.722925016928
2025-10-03,14377.81678707651,14420.722925016928
2025-10-06,14377.81678707651,14420.722925016928
2025-10-07,14377.81678707651,14420.722925016928
2025-10-08,14377.81678707651,14420.722925016928
2025-10-09,14377.81678707651,14420.722925016928
2025-10-10,14377.81678707651,14420.722925016928
2025-10-13,14377.81678707651,14584.978648119964
2025-10-14,14377.81678707651,14112.053838552125
2025-10-15,14377.81678707651,14743.248440092146
2025-10-16,14377.81678707651,14854.414135867264
2025-10-17,14377.81678707651,14794.06648181141
2025-10-20,14377.81678707651,14794.066481811411
2025-10-21,14377.81678707651,14794.066481811411
2025-10-22,14377.81678707651,14794.066481811411
2025-10-23,14377.81678707651,15460.42091812466
2025-10-24,14377.81678707651,15846.257310488309
2025-10-27,14377.81678707651,16570.92434678881
2025-10-28,14377.81678707651,16594.426847436698
2025-10-29,14377.81678707651,17058.727185833457
2025-10-30,14377.81678707651,17058.727185833457
2025-10-31,14377.81678707651,17058.727185833457
2025-11-03,14377.81678707651,17058.727185833457
2025-11-04,14377.81678707651,17058.727185833457
2025-11-05,14377.81678707651,17761.91959296808
2025-11-06,14377.81678707651,17008.80417671665
2025-11-07,14377.81678707651,16758.42376525973
2025-11-10,14377.81678707651,17393.247707360344
2025-11-11,14377.81678707651,16763.981376048403
2025-11-12,14377.81678707651,16763.981376048407
2025-11-13,14377.81678707651,16763.981376048407
2025-11-14,14377.81678707651,16763.981376048407
2025-11-17,14377.81678707651,16763.981376048407
2025-11-18,14377.81678707651,16763.981376048407
2025-11-19,14377.81678707651,16763.981376048407
2025-11-20,14377.81678707651,16763.981376048407
