Date,25pct_allocation,50pct_allocation,75pct_allocation,100pct_allocation,1pct_account_risk,2pct_account_risk
2022-02-11,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-02-14,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-02-15,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-02-16,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-02-17,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-02-18,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-02-22,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-02-23,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-02-24,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-02-25,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-02-28,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-03-01,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-03-02,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-03-03,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-03-04,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-03-07,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-03-08,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-03-09,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-03-10,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-03-11,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-03-14,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-03-15,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-03-16,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-03-17,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-03-18,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-03-21,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-03-22,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-03-23,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-03-24,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-03-25,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-03-28,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-03-29,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-03-30,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-03-31,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-04-01,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-04-04,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-04-05,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-04-06,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-04-07,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-04-08,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-04-11,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-04-12,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-04-13,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-04-14,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-04-18,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-04-19,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-04-20,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-04-21,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-04-22,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-04-25,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-04-26,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-04-27,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-04-28,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-04-29,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-05-02,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-05-03,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-05-04,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-05-05,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-05-06,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-05-09,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-05-10,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-05-11,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-05-12,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-05-13,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-05-16,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-05-17,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-05-18,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-05-19,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-05-20,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-05-23,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-05-24,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-05-25,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-05-26,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-05-27,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-05-31,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-06-01,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-06-02,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-06-03,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-06-06,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-06-07,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-06-08,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-06-09,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-06-10,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-06-13,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-06-14,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-06-15,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-06-16,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-06-17,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-06-21,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-06-22,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-06-23,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-06-24,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-06-27,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-06-28,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-06-29,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-06-30,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-07-01,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-07-05,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-07-06,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-07-07,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-07-08,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-07-11,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-07-12,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-07-13,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-07-14,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-07-15,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-07-18,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-07-19,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-07-20,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-07-21,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-07-22,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-07-25,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-07-26,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-07-27,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-07-28,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-07-29,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-08-01,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-08-02,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-08-03,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-08-04,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-08-05,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-08-08,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-08-09,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-08-10,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-08-11,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-08-12,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-08-15,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-08-16,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-08-17,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-08-18,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-08-19,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-08-22,11210.172489650558,12485.646315452781,13821.355404975995,15211.16190160745,10395.864948385652,10799.305658944515
2022-08-23,11248.352596850267,12570.69466153697,13962.575577500846,15418.389325653485,10407.667182428868,10823.826164650178
2022-08-24,11261.46563903815,12599.904703938846,14011.077957821886,15489.562042371854,10411.720685791508,10832.247786520036
2022-08-25,11574.552429711266,13297.323220557335,15169.120033577145,17188.88071622106,10508.502068830474,11033.322298880928
2022-08-26,11027.061444518002,12077.756116066692,13144.066227929834,14217.303241161208,10339.2616654444,10681.705794610527
2022-08-29,10871.401077013317,11731.013852146814,12568.311323960872,13372.43665094114,10291.143935472246,10581.735647602312
2022-08-30,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-08-31,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-09-01,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-09-02,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-09-06,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-09-07,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-09-08,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-09-09,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-09-12,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-09-13,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-09-14,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-09-15,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-09-16,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-09-19,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-09-20,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-09-21,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-09-22,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-09-23,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-09-26,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-09-27,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-09-28,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-09-29,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-09-30,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-10-03,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-10-04,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-10-05,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-10-06,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-10-07,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-10-10,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-10-11,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-10-12,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-10-13,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-10-14,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-10-17,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-10-18,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-10-19,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-10-20,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-10-21,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-10-24,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-10-25,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-10-26,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-10-27,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-10-28,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-10-31,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-11-01,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-11-02,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-11-03,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-11-04,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-11-07,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-11-08,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-11-09,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-11-10,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-11-11,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-11-14,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-11-15,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-11-16,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-11-17,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-11-18,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-11-21,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-11-22,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-11-23,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-11-25,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-11-28,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-11-29,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-11-30,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-12-01,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-12-02,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-12-05,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-12-06,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-12-07,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-12-08,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-12-09,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-12-12,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-12-13,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-12-14,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-12-15,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-12-16,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-12-19,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-12-20,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-12-21,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-12-22,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-12-23,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-12-27,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-12-28,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-12-29,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2022-12-30,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2023-01-03,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2023-01-04,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2023-01-05,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2023-01-06,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2023-01-09,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2023-01-10,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2023-01-11,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2023-01-12,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2023-01-13,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2023-01-17,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2023-01-18,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2023-01-19,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2023-01-20,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2023-01-23,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2023-01-24,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2023-01-25,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2023-01-26,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2023-01-27,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2023-01-30,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2023-01-31,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2023-02-01,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2023-02-02,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2023-02-03,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2023-02-06,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2023-02-07,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2023-02-08,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2023-02-09,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2023-02-10,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2023-02-13,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
2023-02-14,10871.401077013319,11731.013852146814,12568.31132396087,13372.43665094114,10291.143935472246,10581.735647602312
