z_window,z_threshold,hold_days,year,trades,avg_return,median_return,win_rate
6,-1.5,1,2022,3,-0.0063280867856473355,0.012609755649245269,0.6666666666666666
6,-1.5,1,2023,7,0.006646078075815108,-0.005589378698569569,0.42857142857142855
6,-1.5,1,2024,9,-0.012448417439101325,-0.010367622524128595,0.4444444444444444
6,-1.5,1,2025,8,0.03138281472909958,0.03412534664772837,0.75
6,-1.5,1,2026,2,-0.061222166178272974,-0.061222166178272974,0.5
6,-1.5,2,2021,13,0.01272853055306961,0.009238281509726054,0.6153846153846154
6,-1.5,2,2022,3,0.007182847960925868,0.01728428618272293,0.6666666666666666
6,-1.5,2,2023,7,0.029920689033840438,-0.006387475933442466,0.42857142857142855
6,-1.5,2,2024,9,-0.031283230997791685,-0.017072547209610933,0.3333333333333333
6,-1.5,2,2025,8,0.001358813332761985,-0.005006191847462094,0.375
6,-1.5,2,2026,2,-0.08394165542637116,-0.08394165542637116,0.0
6,-1.5,3,2021,13,0.002347622611757019,-0.014326760441889852,0.46153846153846156
6,-1.5,3,2022,3,0.03286219587181142,0.1288879429421783,0.6666666666666666
6,-1.5,3,2023,7,0.04931453654220952,0.042694573466460994,0.7142857142857143
6,-1.5,3,2024,9,-0.012591123093260813,-0.015397786742148756,0.3333333333333333
6,-1.5,3,2025,8,0.014407216290948169,0.006438937142391243,0.5
6,-1.5,3,2026,2,-0.07228163586145314,-0.07228163586145314,0.0
6,-1.5,4,2021,13,0.03082434777638963,0.027166697676802354,0.6923076923076923
6,-1.5,4,2022,3,-0.04923256117537252,-0.06627201536213423,0.3333333333333333
6,-1.5,4,2023,7,0.04741991817034731,0.025586703770441144,0.5714285714285714
6,-1.5,4,2024,9,0.010073361042565473,0.018797579420162025,0.5555555555555556
6,-1.5,4,2025,8,0.047612200816189054,0.042020037017831746,0.875
6,-1.5,4,2026,2,0.04537390666991259,0.04537390666991259,1.0
6,-1.5,5,2021,13,0.04908932138862181,0.07978011978226651,0.6923076923076923
6,-1.5,5,2022,3,-0.07850487771599901,-0.12061287376917817,0.3333333333333333
6,-1.5,5,2023,7,0.05064883927384215,0.05149260605819461,0.8571428571428571
6,-1.5,5,2024,9,-0.029199927535731432,-0.018448643726029168,0.4444444444444444
6,-1.5,5,2025,8,0.04188778147881486,0.03161207578171299,0.625
6,-1.5,5,2026,2,0.10581390725626583,0.10581390725626583,1.0
6,-1.5,6,2021,13,0.016811404526984017,0.020524922847493743,0.5384615384615384
6,-1.5,6,2022,3,-0.1364262425634184,-0.15450284744046872,0.3333333333333333
6,-1.5,6,2023,7,0.07468067792350684,0.03831822466184853,0.8571428571428571
6,-1.5,6,2024,9,-0.05252457709118371,-0.01961196174759261,0.3333333333333333
6,-1.5,6,2025,8,0.05059016996718267,0.04178965523603351,0.75
6,-1.5,6,2026,2,0.2970638259527756,0.2970638259527756,1.0
6,-1.5,7,2021,13,0.017295260998374647,0.016175061869305507,0.6153846153846154
6,-1.5,7,2022,3,-0.1367643163675585,-0.1796282053717887,0.3333333333333333
6,-1.5,7,2023,7,0.06904919591899071,0.0616592543833705,0.7142857142857143
6,-1.5,7,2024,9,-0.07229372537002211,-0.07351036197643956,0.3333333333333333
6,-1.5,7,2025,8,0.0521583675029573,0.00650670934442199,0.625
6,-1.5,7,2026,2,0.16481249540478937,0.16481249540478937,1.0
6,-1.4,1,2021,14,0.006656466516695825,0.017083080266760087,0.6428571428571429
6,-1.4,1,2022,4,-0.02136465980235916,-0.02693231160162468,0.5
6,-1.4,1,2023,8,0.007004108749178173,0.001960472382075029,0.5
6,-1.4,1,2024,13,-0.007931681495376383,-0.010367622524128595,0.46153846153846156
6,-1.4,1,2025,10,0.025185746255692244,0.018199926865753335,0.7
6,-1.4,1,2026,2,-0.061222166178272974,-0.061222166178272974,0.5
6,-1.4,2,2021,14,0.012532057183991918,0.009608092447853989,0.6428571428571429
6,-1.4,2,2022,4,-0.026712985486762986,-0.03740321986817979,0.25
6,-1.4,2,2023,8,0.02472246951078863,-0.007123693851923907,0.375
6,-1.4,2,2024,13,-0.010419439272419805,-0.013054354969973758,0.46153846153846156
6,-1.4,2,2025,10,-0.0025015928424596545,-0.005843108644571715,0.3
6,-1.4,2,2026,2,-0.08394165542637116,-0.08394165542637116,0.0
6,-1.4,3,2021,14,-0.0013845122389999354,-0.021337915558125586,0.42857142857142855
6,-1.4,3,2022,4,-0.04909796277927489,-0.08304524789517775,0.25
6,-1.4,3,2023,8,0.05153172580555081,0.04269700924310216,0.75
6,-1.4,3,2024,13,0.007539283967818393,-0.00991133432228386,0.46153846153846156
6,-1.4,3,2025,10,0.013812913245077052,0.006438937142391243,0.5
6,-1.4,3,2026,2,-0.07228163586145314,-0.07228163586145314,0.0
6,-1.4,4,2021,14,0.022039000717989,0.01909928697884744,0.6428571428571429
6,-1.4,4,2022,4,-0.03761242584169697,-0.03451201760140227,0.5
6,-1.4,4,2023,8,0.05286607891243794,0.04989719675174831,0.625
6,-1.4,4,2024,13,0.02620915930070001,0.06490920459325333,0.6153846153846154
6,-1.4,4,2025,10,0.04390270507260059,0.04083398528104798,0.9
6,-1.4,4,2026,2,0.04537390666991259,0.04537390666991259,1.0
6,-1.4,5,2021,14,0.04062632418428986,0.07465680076026904,0.6428571428571429
6,-1.4,5,2022,4,-0.07725812320521663,-0.09706536672102384,0.25
6,-1.4,5,2023,8,0.06955891916008909,0.0536778144046306,0.875
6,-1.4,5,2024,13,-0.005652823595755978,0.018797579420162025,0.5384615384615384
6,-1.4,5,2025,10,0.04465102211982754,0.04757683640902677,0.7
6,-1.4,5,2026,2,0.10581390725626583,0.10581390725626583,1.0
6,-1.4,6,2021,14,0.011995829211723248,0.00995474794955048,0.5
6,-1.4,6,2022,4,-0.145006346881569,-0.16262475363824475,0.25
6,-1.4,6,2023,8,0.09369402910320784,0.05242721893661173,0.875
6,-1.4,6,2024,13,-0.02462240333014317,-0.011427534717942556,0.38461538461538464
6,-1.4,6,2025,10,0.05212443510755641,0.0568310385330445,0.8
6,-1.4,6,2026,2,0.2970638259527756,0.2970638259527756,1.0
6,-1.4,7,2021,14,0.017913169877101454,0.021060523584927715,0.6428571428571429
6,-1.4,7,2022,4,-0.13567387528285352,-0.1560153787002636,0.25
6,-1.4,7,2023,8,0.09607427169940207,0.08694251598609315,0.75
6,-1.4,7,2024,13,-0.035685077149140515,-0.04275550420113439,0.38461538461538464
6,-1.4,7,2025,10,0.06441676956933326,0.04764380853894401,0.7
6,-1.4,7,2026,2,0.16481249540478937,0.16481249540478937,1.0
6,-1.3,1,2021,14,-0.0020966346268268305,0.012687828254552391,0.5714285714285714
6,-1.3,1,2022,5,-0.026951161655472157,-0.02972023873109353,0.2
6,-1.3,1,2023,8,0.01628792524463539,0.01386316896528672,0.75
6,-1.3,1,2024,17,-0.0007273112957509156,0.003257956048948518,0.5882352941176471
6,-1.3,1,2025,10,0.025185746255692244,0.018199926865753335,0.7
6,-1.3,1,2026,2,-0.061222166178272974,-0.061222166178272974,0.5
6,-1.3,2,2021,14,-8.007958848516017e-05,0.004542583387476706,0.5714285714285714
6,-1.3,2,2022,5,-0.024060081129741895,-0.03035188130276323,0.2
6,-1.3,2,2023,8,0.04092170604522691,0.0065241465115347674,0.625
6,-1.3,2,2024,17,-0.0002977570681559872,-0.013054354969973758,0.47058823529411764
6,-1.3,2,2025,10,-0.0025015928424596545,-0.005843108644571715,0.3
6,-1.3,2,2026,2,-0.08394165542637116,-0.08394165542637116,0.0
6,-1.3,3,2021,14,-0.006738251705844626,-0.021337915558125586,0.42857142857142855
6,-1.3,3,2022,5,-0.04999885015899656,-0.084814100350872,0.2
6,-1.3,3,2023,8,0.05803616223208993,0.02742134736495272,0.75
6,-1.3,3,2024,17,0.01627551863998006,-0.00991133432228386,0.47058823529411764
6,-1.3,3,2025,10,0.013812913245077052,0.006438937142391243,0.5
6,-1.3,3,2026,2,-0.07228163586145314,-0.07228163586145314,0.0
6,-1.3,4,2021,14,0.030540176862969996,0.035271999948717214,0.7142857142857143
6,-1.3,4,2022,5,-0.06138008112203604,-0.14304451572106913,0.4
6,-1.3,4,2023,8,0.04355656040005679,0.024439611385371318,0.625
6,-1.3,4,2024,17,0.03110017726218385,0.04592341821775947,0.6470588235294118
6,-1.3,4,2025,10,0.04390270507260059,0.04083398528104798,0.9
6,-1.3,4,2026,2,0.04537390666991259,0.04537390666991259,1.0
6,-1.3,5,2021,14,0.04640822790897481,0.07465680076026904,0.7142857142857143
6,-1.3,5,2022,5,-0.11116706065245927,-0.1511320186692472,0.2
6,-1.3,5,2023,8,0.05448371761082556,0.04602972107762682,0.75
6,-1.3,5,2024,17,0.010705425217618277,0.030328626753126642,0.5882352941176471
6,-1.3,5,2025,10,0.04465102211982754,0.04757683640902677,0.7
6,-1.3,5,2026,2,0.10581390725626583,0.10581390725626583,1.0
6,-1.3,6,2021,14,0.025019606228718134,0.028211382941884633,0.5714285714285714
6,-1.3,6,2022,5,-0.1434896564968127,-0.1701695987480608,0.2
6,-1.3,6,2023,8,0.08060823390438654,0.05242721893661173,0.75
6,-1.3,6,2024,17,0.004581858832136752,0.02336721193176783,0.5294117647058824
6,-1.3,6,2025,10,0.05212443510755641,0.0568310385330445,0.8
6,-1.3,6,2026,2,0.2970638259527756,0.2970638259527756,1.0
6,-1.3,7,2021,14,0.026875884996161892,0.024789892259895696,0.6428571428571429
6,-1.3,7,2022,5,-0.15337132514663385,-0.17151272444174337,0.2
6,-1.3,7,2023,8,0.09086720364280723,0.08694251598609315,0.75
6,-1.3,7,2024,17,-0.006920579455909913,-0.011931871354163959,0.47058823529411764
6,-1.3,7,2025,10,0.06441676956933326,0.04764380853894401,0.7
6,-1.3,7,2026,2,0.16481249540478937,0.16481249540478937,1.0
6,-1.2,1,2021,15,0.004666576415180187,0.013151421326983215,0.6
6,-1.2,1,2022,6,-0.00925128275861368,-0.02135864755106137,0.3333333333333333
6,-1.2,1,2023,15,0.013905507738140543,0.01511061136016778,0.6666666666666666
6,-1.2,1,2024,21,0.001463965712045212,0.010664036776783403,0.6190476190476191
6,-1.2,1,2025,11,0.024104332315773972,0.01916404213327616,0.7272727272727273
6,-1.2,1,2026,2,-0.061222166178272974,-0.061222166178272974,0.5
6,-1.2,2,2021,15,-0.0030160251739244823,0.0016569933313175245,0.5333333333333333
6,-1.2,2,2022,6,-0.0006957843327814092,-0.02167446883689622,0.3333333333333333
6,-1.2,2,2023,15,0.05485549579115285,0.050937565432188636,0.7333333333333333
6,-1.2,2,2024,21,0.004258635419359848,0.0004621123278274464,0.5238095238095238
6,-1.2,2,2025,11,0.012991416491883097,-0.0031651612656791173,0.45454545454545453
6,-1.2,2,2026,2,-0.08394165542637116,-0.08394165542637116,0.0
6,-1.2,3,2021,15,-0.009520800733316766,-0.02834907067436132,0.4
6,-1.2,3,2022,6,-0.017893823385863167,-0.06242877768892108,0.3333333333333333
6,-1.2,3,2023,15,0.08160398216193801,0.06060067405279379,0.8666666666666667
6,-1.2,3,2024,21,0.0172318445709402,-0.01049309088537631,0.47619047619047616
6,-1.2,3,2025,11,0.008607507283431877,0.015242492850311873,0.5454545454545454
6,-1.2,3,2026,2,-0.07228163586145314,-0.07228163586145314,0.0
6,-1.2,4,2021,15,0.023755382071346833,0.027166697676802354,0.6666666666666666
6,-1.2,4,2022,6,-0.02564953851976043,-0.038886796914352706,0.5
6,-1.2,4,2023,15,0.06441806717782514,0.08522239101795126,0.7333333333333333
6,-1.2,4,2024,21,0.0383083490752507,0.06490920459325333,0.6666666666666666
6,-1.2,4,2025,11,0.04378698010677797,0.043487321576409776,0.8181818181818182
6,-1.2,4,2026,2,0.04537390666991259,0.04537390666991259,1.0
6,-1.2,5,2021,15,0.04498377323561515,0.06953348173827156,0.7333333333333333
6,-1.2,5,2022,6,-0.06800302897722194,-0.13501153392783588,0.3333333333333333
6,-1.2,5,2023,15,0.08324997693564494,0.08086139142616,0.7333333333333333
6,-1.2,5,2024,21,0.009369984815564534,0.05487560558245552,0.5714285714285714
6,-1.2,5,2025,11,0.033675087755528126,0.0516957418845545,0.5454545454545454
6,-1.2,5,2026,2,0.10581390725626583,0.10581390725626583,1.0
6,-1.2,6,2021,15,0.02704423151139579,0.03589784303627552,0.6
6,-1.2,6,2022,6,-0.0792847188489635,-0.13169745406835281,0.3333333333333333
6,-1.2,6,2023,15,0.08694219179187782,0.06653621321137493,0.7333333333333333
6,-1.2,6,2024,21,0.004988128322407142,0.02336721193176783,0.5238095238095238
6,-1.2,6,2025,11,0.049108603955994944,0.07426267033108491,0.7272727272727273
6,-1.2,6,2026,2,0.2970638259527756,0.2970638259527756,1.0
6,-1.2,7,2021,15,0.03096137090666682,0.033404722650485885,0.6666666666666666
6,-1.2,7,2022,6,-0.08252556970848794,-0.16702106762488855,0.3333333333333333
6,-1.2,7,2023,15,0.07911824437064281,0.06641334393764509,0.6666666666666666
6,-1.2,7,2024,21,-0.008487789591006928,0.0211921417254064,0.5238095238095238
6,-1.2,7,2025,11,0.03739688802974605,0.011660576586263183,0.6363636363636364
6,-1.2,7,2026,2,0.16481249540478937,0.16481249540478937,1.0
6,-1.1,1,2021,15,-0.004144996084991659,0.012224235182121568,0.5333333333333333
6,-1.1,1,2022,8,-0.006563933126382468,-0.016684169751885913,0.375
6,-1.1,1,2023,16,0.013062322997948038,0.013338843847377713,0.6875
6,-1.1,1,2024,21,-0.004097601112219467,0.003629778711249143,0.5714285714285714
6,-1.1,1,2025,11,0.024104332315773972,0.01916404213327616,0.7272727272727273
6,-1.1,1,2026,2,-0.061222166178272974,-0.061222166178272974,0.5
6,-1.1,2,2021,15,0.004039722318066567,0.0016569933313175245,0.5333333333333333
6,-1.1,2,2022,8,0.03172968815959311,0.010809541315894344,0.5
6,-1.1,2,2023,16,0.05341315662396968,0.0413578172742054,0.75
6,-1.1,2,2024,21,-0.003972822361623536,-0.013054354969973758,0.47619047619047616
6,-1.1,2,2025,11,0.012991416491883097,-0.0031651612656791173,0.45454545454545453
6,-1.1,2,2026,2,-0.08394165542637116,-0.08394165542637116,0.0
6,-1.1,3,2021,15,-0.0037571742887352543,-0.014326760441889852,0.4
6,-1.1,3,2022,8,0.012210544057664002,0.018776931571863775,0.5
6,-1.1,3,2023,16,0.07547414579754737,0.05654319046971257,0.8125
6,-1.1,3,2024,21,0.011390789613168898,-0.01049309088537631,0.47619047619047616
6,-1.1,3,2025,11,0.008607507283431877,0.015242492850311873,0.5454545454545454
6,-1.1,3,2026,2,-0.07228163586145314,-0.07228163586145314,0.0
6,-1.1,4,2021,15,0.03261716355137621,0.027166697676802354,0.6666666666666666
6,-1.1,4,2022,8,0.00870332574152545,0.0767344728973437,0.625
6,-1.1,4,2023,16,0.0559193939684191,0.07492362728227164,0.6875
6,-1.1,4,2024,21,0.03381764981483584,0.06490920459325333,0.6666666666666666
6,-1.1,4,2025,11,0.04378698010677797,0.043487321576409776,0.8181818181818182
6,-1.1,4,2026,2,0.04537390666991259,0.04537390666991259,1.0
6,-1.1,5,2021,15,0.036324684625578786,0.06953348173827156,0.6666666666666666
6,-1.1,5,2022,8,-0.020548409316675634,-0.03371980700534538,0.5
6,-1.1,5,2023,16,0.07287063820631648,0.07168309520402716,0.6875
6,-1.1,5,2024,21,0.006656930240215429,0.05487560558245552,0.5714285714285714
6,-1.1,5,2025,11,0.033675087755528126,0.0516957418845545,0.5454545454545454
6,-1.1,5,2026,2,0.10581390725626583,0.10581390725626583,1.0
6,-1.1,6,2021,15,0.024470873340165046,0.03589784303627552,0.6
6,-1.1,6,2022,8,-0.04497994863638563,-0.05721582936182573,0.375
6,-1.1,6,2023,16,0.07213521855381988,0.06119678941211515,0.6875
6,-1.1,6,2024,21,0.004005774624556192,0.02336721193176783,0.5238095238095238
6,-1.1,6,2025,11,0.049108603955994944,0.07426267033108491,0.7272727272727273
6,-1.1,6,2026,2,0.2970638259527756,0.2970638259527756,1.0
6,-1.1,7,2021,15,0.029476299121659735,0.033404722650485885,0.6666666666666666
6,-1.1,7,2022,8,-0.06511285205941492,-0.09270306880134999,0.25
6,-1.1,7,2023,16,0.0692987213506453,0.03640637173554351,0.625
6,-1.1,7,2024,21,-0.011289134873350001,-0.0002486593113916191,0.47619047619047616
6,-1.1,7,2025,11,0.03739688802974605,0.011660576586263183,0.6363636363636364
6,-1.1,7,2026,2,0.16481249540478937,0.16481249540478937,1.0
6,-1.0,1,2021,17,-0.0007114556677232505,0.012224235182121568,0.5294117647058824
6,-1.0,1,2022,9,0.000522513889130432,-0.012997056371029214,0.4444444444444444
6,-1.0,1,2023,16,0.00924178235161948,0.013338843847377713,0.625
6,-1.0,1,2024,22,-0.007440908119238396,-0.003906506165320012,0.5
6,-1.0,1,2025,11,0.024104332315773972,0.01916404213327616,0.7272727272727273
6,-1.0,1,2026,3,-0.010483483674115631,0.001887521536889647,0.6666666666666666
6,-1.0,2,2021,17,0.009757349479570096,0.0016569933313175245,0.5294117647058824
6,-1.0,2,2022,9,0.024889424964816522,-0.012997056371029214,0.4444444444444444
6,-1.0,2,2023,16,0.04369063189484072,0.022870205562258494,0.6875
6,-1.0,2,2024,22,-0.010006885530240343,-0.018328557358656128,0.4090909090909091
6,-1.0,2,2025,11,0.012991416491883097,-0.0031651612656791173,0.45454545454545453
6,-1.0,2,2026,3,0.020789225476488055,-0.04435931861327369,0.3333333333333333
6,-1.0,3,2021,17,0.002405696429599751,-0.01401938676151715,0.47058823529411764
6,-1.0,3,2022,9,-0.004438300887889312,-0.040043455026970154,0.4444444444444444
6,-1.0,3,2023,16,0.06959555763197497,0.05338838032821325,0.8125
6,-1.0,3,2024,22,0.01157454324140676,0.004739737858043602,0.5
6,-1.0,3,2025,11,0.008607507283431877,0.015242492850311873,0.5454545454545454
6,-1.0,3,2026,3,-0.04702405307736383,-0.0005553856123240442,0.3333333333333333
6,-1.0,4,2021,17,0.03848452850329093,0.043377302220632075,0.7058823529411765
6,-1.0,4,2022,9,-0.005925121176842037,0.06527092189236372,0.5555555555555556
6,-1.0,4,2023,16,0.04226308598004732,0.019697458963751968,0.625
6,-1.0,4,2024,22,0.02842288803619802,0.06369423601571278,0.6363636363636364
6,-1.0,4,2025,11,0.04378698010677797,0.043487321576409776,0.8181818181818182
6,-1.0,4,2026,3,-0.024062334105214633,0.02939334464240262,0.6666666666666666
6,-1.0,5,2021,17,0.040190375518598505,0.06953348173827156,0.7058823529411765
6,-1.0,5,2022,9,-0.03147680446278034,-0.11889104918642457,0.4444444444444444
6,-1.0,5,2023,16,0.06024281616266735,0.03403802934289868,0.625
6,-1.0,5,2024,22,0.0009405878532096422,0.0245754299019878,0.5454545454545454
6,-1.0,5,2025,11,0.033675087755528126,0.0516957418845545,0.5454545454545454
6,-1.0,5,2026,2,0.10581390725626583,0.10581390725626583,1.0
6,-1.0,6,2021,17,0.03508898179754849,0.04167753764196891,0.6470588235294118
6,-1.0,6,2022,9,-0.042453418076846994,-0.0222411736005379,0.3333333333333333
6,-1.0,6,2023,16,0.05798837164809569,0.02987640875389297,0.5625
6,-1.0,6,2024,22,0.005738806658105419,0.019986168494300682,0.5454545454545454
6,-1.0,6,2025,11,0.049108603955994944,0.07426267033108491,0.7272727272727273
6,-1.0,6,2026,2,0.2970638259527756,0.2970638259527756,1.0
6,-1.0,7,2021,17,0.031323456679191494,0.033404722650485885,0.6470588235294118
6,-1.0,7,2022,9,-0.07913078219994706,-0.16252941080803374,0.2222222222222222
6,-1.0,7,2023,16,0.05287128480785663,-0.00413707788954043,0.5
6,-1.0,7,2024,22,-0.003979134746235871,0.009495293161676577,0.5
6,-1.0,7,2025,11,0.03739688802974605,0.011660576586263183,0.6363636363636364
6,-1.0,7,2026,2,0.16481249540478937,0.16481249540478937,1.0
7,-1.9,1,2021,1,0.001803779849526066,0.001803779849526066,1.0
7,-1.9,1,2023,1,-0.02031668787148988,-0.02031668787148988,0.0
7,-1.9,1,2024,3,-0.012330858620574259,-0.014759221616523543,0.3333333333333333
7,-1.9,1,2025,2,0.026155410368705834,0.026155410368705834,0.5
7,-1.9,2,2021,1,-0.04762016599471708,-0.04762016599471708,0.0
7,-1.9,2,2023,1,-0.007859911770405348,-0.007859911770405348,0.0
7,-1.9,2,2024,3,-0.05708651938534429,-0.039906433693591925,0.3333333333333333
7,-1.9,2,2025,2,-0.04088467310402771,-0.04088467310402771,0.0
7,-1.9,3,2021,1,0.06493337593939019,0.06493337593939019,1.0
7,-1.9,3,2023,1,0.04269944501974332,0.04269944501974332,1.0
7,-1.9,3,2024,3,0.010019534282304066,-0.024663128203441298,0.3333333333333333
7,-1.9,3,2025,2,-0.0096758759623492,-0.0096758759623492,0.5
7,-1.9,4,2021,1,0.11340686775746711,0.11340686775746711,1.0
7,-1.9,4,2023,1,0.07420768973305547,0.07420768973305547,1.0
7,-1.9,4,2024,3,0.047809636976144675,0.06706270459715591,0.6666666666666666
7,-1.9,4,2025,2,0.02014971619048045,0.02014971619048045,1.0
7,-1.9,5,2021,1,0.04453618837950546,0.04453618837950546,1.0
7,-1.9,5,2023,1,0.05149260605819461,0.05149260605819461,1.0
7,-1.9,5,2024,3,-0.015385996518436751,0.06668737632676192,0.6666666666666666
7,-1.9,5,2025,2,-0.011514095386259027,-0.011514095386259027,0.5
7,-1.9,6,2021,1,0.0703507619983732,0.0703507619983732,1.0
7,-1.9,6,2023,1,0.014122562983253983,0.014122562983253983,1.0
7,-1.9,6,2024,3,-0.07642831251478266,-0.01961196174759261,0.3333333333333333
7,-1.9,6,2025,2,-0.01986453381847647,-0.01986453381847647,0.5
7,-1.9,7,2021,1,0.04710254884359655,0.04710254884359655,1.0
7,-1.9,7,2023,1,-0.0034634738653360753,-0.0034634738653360753,0.0
7,-1.9,7,2024,3,-0.0776217749400514,-0.07351036197643956,0.3333333333333333
7,-1.9,7,2025,2,-0.05023877716122538,-0.05023877716122538,0.0
7,-1.8,1,2021,3,-0.006766996085249037,0.001803779849526066,0.6666666666666666
7,-1.8,1,2022,2,0.02701294143548494,0.02701294143548494,1.0
7,-1.8,1,2023,2,0.007208034521595741,0.007208034521595741,0.5
7,-1.8,1,2024,5,-0.0033489237847313057,0.002554610193488571,0.6
7,-1.8,1,2025,5,0.004767420394015609,-0.0035536953073486144,0.4
7,-1.8,2,2021,3,0.006935205642285262,0.02590913890544644,0.6666666666666666
7,-1.8,2,2022,2,0.025950212592770416,0.025950212592770416,1.0
7,-1.8,2,2023,2,-0.0136637461392084,-0.0136637461392084,0.0
7,-1.8,2,2024,5,-0.035238031393925985,-0.013054354969973758,0.4
7,-1.8,2,2025,5,-0.03850370605950264,-0.04376629111892805,0.0
7,-1.8,3,2021,3,0.02481779981935628,0.037869094193039965,0.6666666666666666
7,-1.8,3,2022,2,0.12935082929679542,0.12935082929679542,1.0
7,-1.8,3,2023,2,0.016095334595208066,0.016095334595208066,0.5
7,-1.8,3,2024,5,0.00811745895588627,-0.00991133432228386,0.4
7,-1.8,3,2025,5,-0.019315563894483457,0.016821225975117482,0.6
7,-1.8,4,2021,3,0.07746533699228471,0.09182244554258467,1.0
7,-1.8,4,2022,2,0.03647831319251599,0.03647831319251599,0.5
7,-1.8,4,2023,2,0.08291422579408869,0.08291422579408869,1.0
7,-1.8,4,2024,5,0.0543535813315507,0.06706270459715591,0.8
7,-1.8,4,2025,5,0.008761078062346916,0.03818064898568618,0.8
7,-1.8,5,2021,3,0.06835469168558106,0.0798681566374615,1.0
7,-1.8,5,2022,2,-0.007430161618423747,-0.007430161618423747,0.5
7,-1.8,5,2023,2,0.056998702520044464,0.056998702520044464,1.0
7,-1.8,5,2024,5,0.03002906735447237,0.06668737632676192,0.8
7,-1.8,5,2025,5,0.013683571868590682,0.011528409678871476,0.6
7,-1.8,6,2021,3,0.0960298486028414,0.0703507619983732,1.0
7,-1.8,6,2022,2,-0.06595854284331865,-0.06595854284331865,0.5
7,-1.8,6,2023,2,0.040329388097314456,0.040329388097314456,1.0
7,-1.8,6,2024,5,-0.003554744960377443,0.05730409691335514,0.6
7,-1.8,6,2025,5,0.007196767088592404,0.0014744640965371758,0.6
7,-1.8,7,2021,3,0.08067777569766703,0.04710254884359655,1.0
7,-1.8,7,2022,2,-0.043476044681702464,-0.043476044681702464,0.5
7,-1.8,7,2023,2,0.05438115186173986,0.05438115186173986,0.5
7,-1.8,7,2024,5,-0.011171748216678611,0.06564122526516725,0.6
7,-1.8,7,2025,5,-0.013727876362639191,-0.006114724021395679,0.4
7,-1.7,1,2021,11,0.023298830318956684,0.024395504947213764,0.8181818181818182
7,-1.7,1,2022,2,0.02701294143548494,0.02701294143548494,1.0
7,-1.7,1,2023,5,-0.005020455148224556,-0.012126548797552816,0.2
7,-1.7,1,2024,6,-0.004518706907964187,-0.003906506165320012,0.5
7,-1.7,1,2025,5,0.004767420394015609,-0.0035536953073486144,0.4
7,-1.7,1,2026,1,0.073254863861699,0.073254863861699,1.0
7,-1.7,2,2021,11,0.029455391028619524,0.02590913890544644,0.7272727272727273
7,-1.7,2,2022,2,0.025950212592770416,0.025950212592770416,1.0
7,-1.7,2,2023,5,-0.01515807690137776,-0.007859911770405348,0.2
7,-1.7,2,2024,6,-0.026330969941595433,-0.005236406956779183,0.5
7,-1.7,2,2025,5,-0.03850370605950264,-0.04376629111892805,0.0
7,-1.7,2,2026,1,0.22383132459345378,0.22383132459345378,1.0
7,-1.7,3,2021,11,0.028558194172244335,0.00866303529902579,0.6363636363636364
7,-1.7,3,2022,2,0.12935082929679542,0.12935082929679542,1.0
7,-1.7,3,2023,5,-0.0020346420868937233,0.012148121263444445,0.6
7,-1.7,3,2024,6,0.010135333088538404,0.005156684714757609,0.5
7,-1.7,3,2025,5,-0.019315563894483457,0.016821225975117482,0.6
7,-1.7,3,2026,1,0.2605038862240845,0.2605038862240845,1.0
7,-1.7,4,2021,11,0.05580676605028838,0.08222158575017091,0.8181818181818182
7,-1.7,4,2022,2,0.03647831319251599,0.03647831319251599,0.5
7,-1.7,4,2023,5,0.021136968197162775,0.025586703770441144,0.6
7,-1.7,4,2024,6,0.061316025788933894,0.08159547633650288,0.8333333333333334
7,-1.7,4,2025,5,0.008761078062346916,0.03818064898568618,0.8
7,-1.7,4,2026,1,0.34649710355567076,0.34649710355567076,1.0
7,-1.7,5,2021,11,0.06840231025528304,0.0798681566374615,0.8181818181818182
7,-1.7,5,2022,2,-0.007430161618423747,-0.007430161618423747,0.5
7,-1.7,5,2023,5,0.03338412409026799,0.05149260605819461,0.8
7,-1.7,5,2024,6,0.021949448841055447,0.04274247787346197,0.6666666666666666
7,-1.7,5,2025,5,0.013683571868590682,0.011528409678871476,0.6
7,-1.7,5,2026,1,0.595432283095773,0.595432283095773,1.0
7,-1.7,6,2021,11,0.0541972534471709,0.05761078976998846,0.7272727272727273
7,-1.7,6,2022,2,-0.06595854284331865,-0.06595854284331865,0.5
7,-1.7,6,2023,5,0.04643539109499657,0.03831822466184853,0.8
7,-1.7,6,2024,6,-0.02489269421063713,0.018846067582881265,0.5
7,-1.7,6,2025,5,0.007196767088592404,0.0014744640965371758,0.6
7,-1.7,6,2026,1,0.5402468337561768,0.5402468337561768,1.0
7,-1.7,7,2021,11,0.048041590436656616,0.04710254884359655,0.7272727272727273
7,-1.7,7,2022,2,-0.043476044681702464,-0.043476044681702464,0.5
7,-1.7,7,2023,5,0.05461284817315171,0.0616592543833705,0.6
7,-1.7,7,2024,6,-0.02768072727286769,-0.003934568355636159,0.5
7,-1.7,7,2025,5,-0.013727876362639191,-0.006114724021395679,0.4
7,-1.7,7,2026,1,0.5872358040590397,0.5872358040590397,1.0
7,-1.6,1,2021,12,0.02012731159729757,0.01877346313709849,0.75
7,-1.6,1,2022,3,0.029892653813944053,0.03565207857086228,1.0
