z_window,z_threshold,hold_days,signal_date,entry_date,exit_date,signal_z_score,entry_price,exit_price,return,winner,year
5,-1.25,5,2023-06-20,2023-06-21,2023-06-27,-1.2809040520692014,23.746660375177495,23.895319805145263,0.006260224706088113,True,2023
5,-1.25,5,2023-07-20,2023-07-21,2023-07-27,-1.5592558018264884,24.571943505890648,25.944602851867675,0.055862872452395074,True,2023
5,-1.25,5,2023-08-02,2023-08-03,2023-08-09,-1.4541138854609805,23.86455968921045,22.640251361846925,-0.051302363978542376,False,2023
5,-1.25,5,2023-08-08,2023-08-09,2023-08-15,-1.3949751179999015,23.972631924380487,21.37537561225891,-0.10834255997899556,False,2023
5,-1.25,5,2023-11-28,2023-11-29,2023-12-05,-1.6248555088954826,23.087323651783716,21.53850806236267,-0.06708510751532626,False,2023
5,-1.25,5,2023-12-04,2023-12-05,2023-12-11,-1.2867637636310176,21.335599608811798,25.64388801383972,0.20192956767189063,True,2023
5,-1.25,5,2023-12-20,2023-12-21,2023-12-28,-1.7501443873075508,29.343188701449197,31.71591583442688,0.08086125734728,True,2023
5,-1.25,5,2024-01-02,2024-01-03,2024-01-09,-1.7513322558852733,26.226400861672825,27.975370725631713,0.06668737632676192,True,2024
5,-1.25,5,2024-01-12,2024-01-16,2024-01-22,-1.2878604743228224,27.765069279774334,34.70835230255127,0.2500725985162522,True,2024
5,-1.25,5,2024-01-26,2024-01-29,2024-02-02,-1.3890421774419806,33.761926423001555,33.12353581237793,-0.018908595517484916,False,2024
5,-1.25,5,2024-02-28,2024-02-29,2024-03-06,-1.3227414918548208,40.646479032260466,49.434311370849606,0.2162015640177437,True,2024
5,-1.25,5,2024-03-14,2024-03-15,2024-03-21,-1.4273036468808038,41.23827559807437,45.62301722717285,0.10632698786520622,True,2024
5,-1.25,5,2024-04-12,2024-04-15,2024-04-19,-1.4022113060977295,42.43705497587952,30.333249515533446,-0.2852178471674264,False,2024
5,-1.25,5,2024-06-24,2024-06-25,2024-07-01,-1.4536533252440398,53.68277869468384,54.69188117980957,0.018797508431240395,True,2024
5,-1.25,5,2024-07-17,2024-07-18,2024-07-24,-1.7484324087255723,53.613488324659784,42.38225793457031,-0.20948516392140093,False,2024
5,-1.25,5,2024-08-22,2024-08-23,2024-08-29,-1.5300357781618539,38.76484443567189,35.753235328674315,-0.0776891833525909,False,2024
5,-1.25,5,2024-10-01,2024-10-02,2024-10-08,-1.329995084409319,33.567801968718875,37.07348891830444,0.10443599949893767,True,2024
5,-1.25,5,2024-10-15,2024-10-16,2024-10-22,-1.5669318167777775,35.45196556078818,34.33206956863403,-0.031589108655594944,False,2024
5,-1.25,5,2024-10-23,2024-10-24,2024-10-30,-1.6612053945246938,34.29172253324224,33.659082950592044,-0.018448754857296024,False,2024
5,-1.25,5,2024-10-31,2024-11-01,2024-11-07,-1.5471607320464118,30.434150582705534,35.83638497543335,0.17750567337330847,True,2024
5,-1.25,5,2024-11-12,2024-11-13,2024-11-19,-1.2728015580323608,30.57298524778542,27.56264642715454,-0.09846401312246533,False,2024
5,-1.25,5,2024-11-15,2024-11-18,2024-11-22,-1.4626660304210528,26.477413909633217,28.19604178619385,0.06490920459325333,True,2024
5,-1.25,5,2024-11-27,2024-11-29,2024-12-05,-1.5306475463732707,27.320326604381687,28.819544094085693,0.05487553320330951,True,2024
5,-1.25,5,2024-12-10,2024-12-11,2024-12-17,-1.5405055461573194,28.093825835278203,30.808801929473876,0.09663960010695316,True,2024
5,-1.25,5,2024-12-19,2024-12-20,2024-12-27,-1.33129418121041,25.604750189263072,29.466772956848146,0.1508322767860688,True,2024
5,-1.25,5,2024-12-30,2024-12-31,2025-01-07,-1.6223836825274622,28.044005721247803,30.915792457580565,0.10240287228856637,True,2024
5,-1.25,5,2025-05-19,2025-05-20,2025-05-27,-1.438152257420263,17.57693769935488,17.213282106399536,-0.020689360068033347,False,2025
5,-1.25,5,2025-05-21,2025-05-22,2025-05-29,-1.6680343735336967,16.92852358573872,17.123682540893554,0.011528409678871476,True,2025
5,-1.25,5,2025-06-13,2025-06-16,2025-06-23,-1.389872563924819,20.779089921195233,21.484246810913085,0.03393588903037448,True,2025
5,-1.25,5,2025-07-22,2025-07-23,2025-07-29,-1.6680922567930943,25.668191678003822,26.995127889633178,0.0516957418845545,True,2025
5,-1.25,5,2025-07-31,2025-08-01,2025-08-07,-1.322019635179756,23.596724056565943,24.96774598503113,0.058102214747207226,True,2025
5,-1.25,5,2025-08-19,2025-08-20,2025-08-26,-1.2742506994676737,26.128519009906032,27.903952880859375,0.06795003843425751,True,2025
5,-1.25,5,2025-08-29,2025-09-02,2025-09-08,-1.590027342803307,24.097078995766488,27.04506188392639,0.12233776918263906,True,2025
5,-1.25,5,2025-10-10,2025-10-13,2025-10-17,-1.6157459693088616,38.26822954177856,40.24971091461182,0.05177875738071491,True,2025
5,-1.25,5,2025-10-22,2025-10-23,2025-10-29,-1.5161545276138848,37.76772954177856,49.33062106704712,0.30615797310446546,True,2025
5,-1.25,5,2025-11-04,2025-11-05,2025-11-11,-1.707625816318811,43.26322122192382,41.76819137191772,-0.03455660045138953,False,2025
5,-1.25,5,2025-11-13,2025-11-14,2025-11-20,-1.40389218424212,35.77574168014526,30.779189466476442,-0.13966313426401422,False,2025
5,-1.25,5,2025-12-12,2025-12-15,2025-12-19,-1.7394666220687278,43.15311061096191,41.67828121948242,-0.034176664685322766,False,2025
5,-1.25,5,2026-05-15,2026-05-18,2026-05-22,-1.4144026719221219,173.12294694519042,190.36943756103517,0.09961989973117125,True,2026
5,-1.25,5,2026-06-05,2026-06-08,2026-06-12,-1.5506494524841414,210.83061511230466,234.44531268310547,0.11200791478136041,True,2026
5,-1.5,1,2021-01-27,2021-01-28,2021-01-28,-1.6522276372549272,33.97683041966189,34.03811714172363,0.001803779849525844,True,2021
5,-1.5,1,2021-04-19,2021-04-20,2021-04-20,-1.5301677688380682,37.885258638039126,36.549568782806396,-0.03525618943225628,False,2021
5,-1.5,1,2021-04-30,2021-05-03,2021-05-03,-1.5340653337715822,36.63245801109698,34.5141954574585,-0.057824745284545176,False,2021
5,-1.5,1,2021-06-18,2021-06-21,2021-06-21,-1.5633812161757379,36.467358586928334,36.946956184387204,0.013151421326983215,True,2021
5,-1.5,1,2021-07-08,2021-07-09,2021-07-09,-1.5024642555808476,39.02154069043881,40.484648014068604,0.037494863035694825,True,2021
5,-1.5,1,2021-07-15,2021-07-16,2021-07-16,-1.6459661713140536,38.87585504510513,35.628806201934815,-0.08352353509403143,False,2021
5,-1.5,1,2021-07-27,2021-07-28,2021-07-28,-1.657992168978995,38.39998143666492,39.912790786743166,0.03939609586982207,True,2021
5,-1.5,1,2021-08-10,2021-08-11,2021-08-11,-1.597148484343668,43.7608262254665,42.81077643585205,-0.02171005146748295,False,2021
5,-1.5,1,2021-08-17,2021-08-18,2021-08-18,-1.6303527429974147,39.12835955420487,37.470338985443114,-0.042373883997484874,False,2021
5,-1.5,1,2022-08-09,2022-08-10,2022-08-10,-1.6977630475495098,18.56155034397228,19.330297874450682,0.04141612722172461,True,2022
5,-1.5,1,2022-08-22,2022-08-23,2022-08-23,-1.5346900966995287,16.615895715491366,16.825418100357055,0.012609755649245269,True,2022
5,-1.5,1,2023-04-19,2023-04-20,2023-04-20,-1.6197637960192615,14.50855120822883,14.880957189559936,0.025668033698629245,True,2023
5,-1.5,1,2023-04-25,2023-04-26,2023-04-26,-1.7032257618443751,13.360814472170603,13.089366974830627,-0.02031668787148988,False,2023
5,-1.5,1,2023-05-24,2023-05-25,2023-05-25,-1.6201453318052021,17.81441975929096,18.748046464920044,0.05240848246781438,True,2023
5,-1.5,1,2023-06-21,2023-06-22,2023-06-22,-1.5367252864397833,21.88976119722896,22.650052951812743,0.034732756914681584,True,2023
5,-1.5,1,2023-07-20,2023-07-21,2023-07-21,-1.5592558018264884,24.571943505890648,24.434601608276367,-0.005589378698569569,False,2023
5,-1.5,1,2023-11-28,2023-11-29,2023-11-29,-1.6248555088954826,23.087323651783716,22.80547979736328,-0.01220773176966583,False,2023
5,-1.5,1,2023-12-20,2023-12-21,2023-12-21,-1.7501443873075508,29.343188701449197,29.78658222198486,0.01511061136016778,True,2023
5,-1.5,1,2024-01-02,2024-01-03,2024-01-03,-1.7513322558852733,26.226400861672825,25.83931959915161,-0.014759221616523543,False,2024
5,-1.5,1,2024-07-17,2024-07-18,2024-07-18,-1.7484324087255723,53.613488324659784,51.036539783477785,-0.04806530262640485,False,2024
5,-1.5,1,2024-08-22,2024-08-23,2024-08-23,-1.5300357781618539,38.76484443567189,39.91242875289917,0.029603738488661602,True,2024
5,-1.5,1,2024-10-15,2024-10-16,2024-10-16,-1.5669318167777775,35.45196556078818,34.10444174194336,-0.038009847903475724,False,2024
5,-1.5,1,2024-10-23,2024-10-24,2024-10-24,-1.6612053945246938,34.29172253324224,33.93619889831543,-0.010367622524128595,False,2024
5,-1.5,1,2024-10-31,2024-11-01,2024-11-01,-1.5471607320464118,30.434150582705534,30.511897974014282,0.002554610193488571,True,2024
5,-1.5,1,2024-11-27,2024-11-29,2024-11-29,-1.5306475463732707,27.320326604381687,27.770478624343873,0.0164768169312437,True,2024
5,-1.5,1,2024-12-10,2024-12-11,2024-12-11,-1.5405055461573194,28.093825835278203,28.819544094085693,0.025831948381205727,True,2024
5,-1.5,1,2024-12-30,2024-12-31,2024-12-31,-1.6223836825274622,28.044005721247803,27.104664087295532,-0.03349527322484358,False,2024
5,-1.5,1,2025-05-21,2025-05-22,2025-05-22,-1.6680343735336967,16.92852358573872,16.436742376327516,-0.029050448901846382,False,2025
5,-1.5,1,2025-07-22,2025-07-23,2025-07-23,-1.6680922567930943,25.668191678003822,25.746739923477172,0.0030601394308840124,True,2025
5,-1.5,1,2025-08-29,2025-09-02,2025-09-02,-1.590027342803307,24.097078995766488,25.21742357826233,0.04649296218403376,True,2025
5,-1.5,1,2025-10-10,2025-10-13,2025-10-13,-1.6157459693088616,38.26822954177856,39.10085939025879,0.021757731111422984,True,2025
5,-1.5,1,2025-10-22,2025-10-23,2025-10-23,-1.5161545276138848,37.76772954177856,41.128828170776366,0.08899392867341338,True,2025
5,-1.5,1,2025-11-04,2025-11-05,2025-11-05,-1.707625816318811,43.26322122192382,46.78317182922363,0.08136126963925805,True,2025
5,-1.5,1,2025-12-12,2025-12-15,2025-12-15,-1.7394666220687278,43.15311061096191,41.138820304870606,-0.04667775457140799,False,2025
5,-1.5,1,2026-06-05,2026-06-08,2026-06-08,-1.5506494524841414,210.83061511230466,211.22856243896484,0.001887521536889647,True,2026
5,-1.5,2,2021-01-27,2021-01-28,2021-01-29,-1.6522276372549272,33.97683041966189,32.35884792709351,-0.04762017152818576,False,2021
5,-1.5,2,2021-04-19,2021-04-20,2021-04-21,-1.5301677688380682,37.885258638039126,39.49601742553711,0.0425167689334629,True,2021
5,-1.5,2,2021-04-30,2021-05-03,2021-05-04,-1.5340653337715822,36.63245801109698,32.9246649055481,-0.10121606102505287,False,2021
5,-1.5,2,2021-06-18,2021-06-21,2021-06-22,-1.5633812161757379,36.467358586928334,37.41218872833252,0.025908927271273585,True,2021
5,-1.5,2,2021-07-08,2021-07-09,2021-07-12,-1.5024642555808476,39.02154069043881,41.99663091659546,0.07624225423999231,True,2021
5,-1.5,2,2021-07-15,2021-07-16,2021-07-19,-1.6459661713140536,38.87585504510513,35.70634241867065,-0.08152907820952371,False,2021
5,-1.5,2,2021-07-27,2021-07-28,2021-07-29,-1.657992168978995,38.39998143666492,42.112942863464355,0.09669175056564572,True,2021
5,-1.5,2,2021-08-10,2021-08-11,2021-08-12,-1.597148484343668,43.7608262254665,41.30848079681397,-0.05603974239465792,False,2021
5,-1.5,2,2021-08-17,2021-08-18,2021-08-19,-1.6303527429974147,39.12835955420487,38.41049514770508,-0.018346396697396128,False,2021
5,-1.5,2,2022-08-09,2022-08-10,2022-08-11,-1.6977630475495098,18.56155034397228,19.204079538345336,0.034616138332524304,True,2022
5,-1.5,2,2022-08-22,2022-08-23,2022-08-24,-1.5346900966995287,16.615895715491366,16.903091508865355,0.017284400329151683,True,2022
5,-1.5,2,2023-04-19,2023-04-20,2023-04-21,-1.6197637960192615,14.50855120822883,14.54809279346466,0.0027253986058513036,True,2023
5,-1.5,2,2023-04-25,2023-04-26,2023-04-27,-1.7032257618443751,13.360814472170603,13.255800601959228,-0.007859840463327217,False,2023
5,-1.5,2,2023-05-24,2023-05-25,2023-05-26,-1.6201453318052021,17.81441975929096,22.3997541847229,0.25739454258904493,True,2023
5,-1.5,2,2023-06-21,2023-06-22,2023-06-23,-1.5367252864397833,21.88976119722896,21.463620409011842,-0.019467585067628024,False,2023
5,-1.5,2,2023-07-20,2023-07-21,2023-07-24,-1.5592558018264884,24.571943505890648,24.414992712020872,-0.006387398450275139,False,2023
5,-1.5,2,2023-11-28,2023-11-29,2023-11-30,-1.6248555088954826,23.087323651783716,22.40279526901245,-0.029649533791604288,False,2023
5,-1.5,2,2023-12-20,2023-12-21,2023-12-22,-1.7501443873075508,29.343188701449197,30.032668058395387,0.023497083563796206,True,2023
5,-1.5,2,2024-01-02,2024-01-03,2024-01-04,-1.7513322558852733,26.226400861672825,25.1798006401062,-0.039906361040035865,False,2024
5,-1.5,2,2024-07-17,2024-07-18,2024-07-19,-1.7484324087255723,53.613488324659784,46.432776420593264,-0.1339348012683539,False,2024
